arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
F_frozen,4,ALL,571,0.899073,0.822409,0.880708,469,0.894368,0.817555,0.879925
F_frozen,4,SMC,27,0.661461,0.607608,0.685557,0,nan,nan,nan
F_frozen,4,<70 bpm,63,0.747013,0.626058,0.722376,36,0.692194,0.410777,0.689309
F_frozen,4,SMC <70,15,0.611300,0.567525,0.664277,0,nan,nan,nan
F_frozen,4,>=70 bpm,508,0.917930,0.846760,0.900344,433,0.911177,0.851375,0.895773
F_frozen,4,bpm 0-70,63,0.747013,0.626058,0.722376,36,0.692194,0.410777,0.689309
F_frozen,4,bpm 70-100,138,0.882781,0.818459,0.866449,97,0.895974,0.838311,0.885236
F_frozen,4,bpm 100-130,198,0.937174,0.891025,0.923970,170,0.929238,0.899197,0.912704
F_frozen,4,bpm 130-160,88,0.929753,0.853866,0.922538,82,0.904222,0.837980,0.916700
F_frozen,4,bpm 160+,84,0.917930,0.781473,0.877088,84,0.898971,0.782753,0.853249
F_frozen,4,ds:asap,56,0.811742,0.613345,0.744188,56,0.763865,0.529013,0.721626
F_frozen,4,ds:ballroom,86,0.962960,0.929456,0.937365,86,0.964788,0.934893,0.939501
F_frozen,4,ds:beatles,23,0.935724,0.851618,0.913973,23,0.881551,0.789770,0.849599
F_frozen,4,ds:candombe,5,0.987504,0.975412,0.975412,5,0.992593,0.985714,0.985714
F_frozen,4,ds:filosax,6,0.989883,0.978119,0.978119,6,0.982400,0.958158,0.958158
F_frozen,4,ds:groove_midi,42,0.911626,0.841838,0.879234,42,0.920102,0.869936,0.912793
F_frozen,4,ds:guitarset,23,0.929318,0.886804,0.916337,23,0.933233,0.952723,0.952723
F_frozen,4,ds:hainsworth,28,0.908881,0.808849,0.902233,28,0.659862,0.562993,0.674208
F_frozen,4,ds:harmonix,114,0.953508,0.883677,0.947362,114,0.932680,0.857244,0.933568
F_frozen,4,ds:hjdb,29,0.970069,0.941178,0.952970,29,0.980278,0.967022,0.967022
F_frozen,4,ds:jaah,15,0.935568,0.836430,0.836430,15,0.847850,0.774018,0.804176
F_frozen,4,ds:rwc,29,0.885431,0.795152,0.857423,29,0.859860,0.798907,0.849148
F_frozen,4,ds:simac,75,0.816253,0.750665,0.826317,0,nan,nan,nan
F_frozen,4,ds:smc,27,0.661461,0.607608,0.685557,0,nan,nan,nan
F_frozen,4,ds:tapcorrect,13,0.920555,0.787413,0.925574,13,0.891176,0.754126,0.844028
