arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_conf,14,ALL,571,0.893035,0.811582,0.876480,469,0.896089,0.817658,0.888436
E_conf,14,SMC,27,0.672089,0.650320,0.716428,0,nan,nan,nan
E_conf,14,<70 bpm,63,0.755451,0.640420,0.740828,36,0.721150,0.420708,0.750810
E_conf,14,SMC <70,15,0.627684,0.629665,0.701436,0,nan,nan,nan
E_conf,14,>=70 bpm,508,0.910098,0.832809,0.893302,433,0.910634,0.850661,0.899879
E_conf,14,bpm 0-70,63,0.755451,0.640420,0.740828,36,0.721150,0.420708,0.750810
E_conf,14,bpm 70-100,138,0.865561,0.790415,0.836548,97,0.893228,0.834249,0.900767
E_conf,14,bpm 100-130,198,0.928003,0.869015,0.915765,170,0.931826,0.902091,0.917316
E_conf,14,bpm 130-160,88,0.926407,0.846483,0.927502,82,0.896186,0.828365,0.909795
E_conf,14,bpm 160+,84,0.923975,0.802789,0.897767,84,0.901949,0.787294,0.853884
E_conf,14,ds:asap,56,0.823855,0.632533,0.783673,56,0.778437,0.522712,0.735205
E_conf,14,ds:ballroom,86,0.966185,0.941564,0.949102,86,0.963793,0.951618,0.956226
E_conf,14,ds:beatles,23,0.944180,0.863026,0.916714,23,0.883100,0.792592,0.852422
E_conf,14,ds:candombe,5,0.990850,0.978230,0.978230,5,0.985185,0.971429,0.971429
E_conf,14,ds:filosax,6,0.986980,0.976343,0.976343,6,0.980912,0.963587,0.963587
E_conf,14,ds:groove_midi,42,0.918643,0.849784,0.884219,42,0.920516,0.872330,0.912806
E_conf,14,ds:guitarset,23,0.940825,0.911675,0.942365,23,0.928643,0.926895,0.926895
E_conf,14,ds:hainsworth,28,0.931555,0.868349,0.936083,28,0.669976,0.550423,0.729861
E_conf,14,ds:harmonix,114,0.960712,0.899424,0.963857,114,0.936271,0.856735,0.939527
E_conf,14,ds:hjdb,29,0.970326,0.943213,0.948537,29,0.977142,0.969698,0.969698
E_conf,14,ds:jaah,15,0.944608,0.862030,0.862030,15,0.842140,0.747558,0.800204
E_conf,14,ds:rwc,29,0.883621,0.812861,0.880012,29,0.864941,0.830198,0.868397
E_conf,14,ds:simac,75,0.724193,0.555496,0.683141,0,nan,nan,nan
E_conf,14,ds:smc,27,0.672089,0.650320,0.716428,0,nan,nan,nan
E_conf,14,ds:tapcorrect,13,0.913987,0.756404,0.899118,13,0.853645,0.696619,0.809153
