arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_meter_vec,9,ALL,571,0.903005,0.829594,0.887942,469,0.888244,0.805210,0.865074
E_meter_vec,9,SMC,27,0.667661,0.638581,0.706051,0,nan,nan,nan
E_meter_vec,9,<70 bpm,63,0.759663,0.648184,0.752666,36,0.697827,0.396389,0.683683
E_meter_vec,9,SMC <70,15,0.617488,0.608539,0.688105,0,nan,nan,nan
E_meter_vec,9,>=70 bpm,508,0.920782,0.852092,0.904719,433,0.904075,0.839199,0.880155
E_meter_vec,9,bpm 0-70,63,0.759663,0.648184,0.752666,36,0.697827,0.396389,0.683683
E_meter_vec,9,bpm 70-100,138,0.888343,0.827569,0.870019,97,0.887592,0.825799,0.868232
E_meter_vec,9,bpm 100-130,198,0.941678,0.898670,0.931370,170,0.928700,0.894695,0.906444
E_meter_vec,9,bpm 130-160,88,0.929329,0.856420,0.930042,82,0.891550,0.821786,0.901728
E_meter_vec,9,bpm 160+,84,0.915864,0.778055,0.872374,84,0.885501,0.759359,0.819662
E_meter_vec,9,ds:asap,56,0.817570,0.615887,0.764723,56,0.758255,0.501865,0.693480
E_meter_vec,9,ds:ballroom,86,0.964416,0.938037,0.946412,86,0.962341,0.947840,0.948085
E_meter_vec,9,ds:beatles,23,0.944960,0.866790,0.913740,23,0.878383,0.780196,0.840025
E_meter_vec,9,ds:candombe,5,0.998095,0.996226,0.996226,5,0.992593,0.985714,0.985714
E_meter_vec,9,ds:filosax,6,0.994492,0.987149,0.987149,6,0.989979,0.980556,0.980556
E_meter_vec,9,ds:groove_midi,42,0.914083,0.848800,0.882061,42,0.913922,0.865692,0.909144
E_meter_vec,9,ds:guitarset,23,0.940045,0.906950,0.936199,23,0.928224,0.917049,0.917049
E_meter_vec,9,ds:hainsworth,28,0.922362,0.851471,0.919205,28,0.660612,0.536685,0.666877
E_meter_vec,9,ds:harmonix,114,0.956326,0.887655,0.950557,114,0.931458,0.851730,0.919879
E_meter_vec,9,ds:hjdb,29,0.973087,0.949068,0.962965,29,0.973310,0.963936,0.963936
E_meter_vec,9,ds:jaah,15,0.920664,0.809506,0.809506,15,0.806701,0.709764,0.727976
E_meter_vec,9,ds:rwc,29,0.878508,0.779412,0.842933,29,0.848025,0.773920,0.817177
E_meter_vec,9,ds:simac,75,0.825757,0.755910,0.837544,0,nan,nan,nan
E_meter_vec,9,ds:smc,27,0.667661,0.638581,0.706051,0,nan,nan,nan
E_meter_vec,9,ds:tapcorrect,13,0.913542,0.765431,0.908145,13,0.840049,0.665258,0.756172
