arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
S_g05a2,4,ALL,571,0.895401,0.806029,0.881687,469,0.878760,0.785269,0.867415
S_g05a2,4,SMC,27,0.631932,0.583097,0.700415,0,nan,nan,nan
S_g05a2,4,<70 bpm,63,0.725305,0.538157,0.747744,36,0.677771,0.417198,0.647194
S_g05a2,4,SMC <70,15,0.567721,0.514920,0.664979,0,nan,nan,nan
S_g05a2,4,>=70 bpm,508,0.916495,0.839249,0.898298,433,0.895471,0.815871,0.885725
S_g05a2,4,bpm 0-70,63,0.725305,0.538157,0.747744,36,0.677771,0.417198,0.647194
S_g05a2,4,bpm 70-100,138,0.887105,0.819310,0.883458,97,0.874857,0.800628,0.883387
S_g05a2,4,bpm 100-130,198,0.936168,0.888176,0.908069,170,0.919875,0.882942,0.908825
S_g05a2,4,bpm 130-160,88,0.924009,0.840536,0.932290,82,0.886661,0.782587,0.880695
S_g05a2,4,bpm 160+,84,0.910539,0.755330,0.864032,84,0.878486,0.730224,0.846583
S_g05a2,4,ds:asap,56,0.816700,0.573850,0.772911,56,0.728226,0.416576,0.685975
S_g05a2,4,ds:ballroom,86,0.963615,0.938833,0.950146,86,0.948284,0.933137,0.952710
S_g05a2,4,ds:beatles,23,0.946320,0.886462,0.928765,23,0.899390,0.788947,0.867985
S_g05a2,4,ds:candombe,5,0.994319,0.977633,0.977633,5,1.000000,1.000000,1.000000
S_g05a2,4,ds:filosax,6,0.996264,0.988801,0.988801,6,1.000000,1.000000,1.000000
S_g05a2,4,ds:groove_midi,42,0.901002,0.827357,0.872062,42,0.893491,0.848379,0.886428
S_g05a2,4,ds:guitarset,23,0.955930,0.887655,0.887703,23,0.970283,0.941346,0.941346
S_g05a2,4,ds:hainsworth,28,0.946147,0.920351,0.920351,28,0.672683,0.539552,0.686541
S_g05a2,4,ds:harmonix,114,0.941838,0.856421,0.951282,114,0.902156,0.805814,0.904827
S_g05a2,4,ds:hjdb,29,0.969503,0.934423,0.960533,29,0.966042,0.942393,0.942393
S_g05a2,4,ds:jaah,15,0.933642,0.848686,0.848686,15,0.818485,0.751009,0.784258
S_g05a2,4,ds:rwc,29,0.870441,0.729812,0.835343,29,0.855174,0.799379,0.833041
S_g05a2,4,ds:simac,75,0.799457,0.678809,0.792135,0,nan,nan,nan
S_g05a2,4,ds:smc,27,0.631932,0.583097,0.700415,0,nan,nan,nan
S_g05a2,4,ds:tapcorrect,13,0.913746,0.764863,0.913311,13,0.884852,0.733664,0.846198
S_g05a2,9,ALL,571,0.901145,0.823647,0.894345,469,0.883497,0.797464,0.878421
S_g05a2,9,SMC,27,0.631812,0.582264,0.686542,0,nan,nan,nan
S_g05a2,9,<70 bpm,63,0.736030,0.575899,0.754790,36,0.679371,0.438754,0.664109
S_g05a2,9,SMC <70,15,0.566082,0.527257,0.649302,0,nan,nan,nan
S_g05a2,9,>=70 bpm,508,0.921622,0.854372,0.911652,433,0.900468,0.827288,0.896239
S_g05a2,9,bpm 0-70,63,0.736030,0.575899,0.754790,36,0.679371,0.438754,0.664109
S_g05a2,9,bpm 70-100,138,0.891621,0.829658,0.887308,97,0.878526,0.809824,0.895358
S_g05a2,9,bpm 100-130,198,0.940187,0.899074,0.919925,170,0.922922,0.886461,0.914707
S_g05a2,9,bpm 130-160,88,0.929308,0.857842,0.943340,82,0.892084,0.804452,0.893898
S_g05a2,9,bpm 160+,84,0.919097,0.785969,0.898949,84,0.888546,0.749991,0.862165
S_g05a2,9,ds:asap,56,0.834159,0.629550,0.829557,56,0.736807,0.436538,0.692043
S_g05a2,9,ds:ballroom,86,0.964408,0.943717,0.954879,86,0.950510,0.937675,0.959010
S_g05a2,9,ds:beatles,23,0.947607,0.883438,0.926917,23,0.887186,0.779468,0.848802
S_g05a2,9,ds:candombe,5,0.988979,0.967174,0.967174,5,0.992593,0.985714,0.985714
S_g05a2,9,ds:filosax,6,0.991676,0.983768,0.983768,6,0.996296,0.992754,0.992754
S_g05a2,9,ds:groove_midi,42,0.905951,0.835552,0.881690,42,0.901049,0.850584,0.893441
S_g05a2,9,ds:guitarset,23,0.971080,0.933192,0.933192,23,0.978469,0.965873,0.965873
S_g05a2,9,ds:hainsworth,28,0.949249,0.927637,0.927637,28,0.658531,0.558375,0.684646
S_g05a2,9,ds:harmonix,114,0.951708,0.873394,0.969058,114,0.913815,0.825349,0.926157
S_g05a2,9,ds:hjdb,29,0.970466,0.951704,0.964316,29,0.965904,0.959746,0.959746
S_g05a2,9,ds:jaah,15,0.940004,0.867013,0.867013,15,0.835843,0.769709,0.813649
S_g05a2,9,ds:rwc,29,0.881953,0.752257,0.854938,29,0.861805,0.810350,0.848407
S_g05a2,9,ds:simac,75,0.796809,0.693789,0.778665,0,nan,nan,nan
S_g05a2,9,ds:smc,27,0.631812,0.582264,0.686542,0,nan,nan,nan
S_g05a2,9,ds:tapcorrect,13,0.931829,0.812149,0.953680,13,0.885004,0.736110,0.862285
S_g05a2,14,ALL,571,0.905511,0.829724,0.902381,469,0.882658,0.804481,0.880460
S_g05a2,14,SMC,27,0.644534,0.587416,0.716277,0,nan,nan,nan
S_g05a2,14,<70 bpm,63,0.742472,0.568540,0.770134,36,0.659336,0.444903,0.640391
S_g05a2,14,SMC <70,15,0.581139,0.521951,0.689494,0,nan,nan,nan
S_g05a2,14,>=70 bpm,508,0.925730,0.862115,0.918781,433,0.901226,0.834376,0.900420
S_g05a2,14,bpm 0-70,63,0.742472,0.568540,0.770134,36,0.659336,0.444903,0.640391
S_g05a2,14,bpm 70-100,138,0.896973,0.838805,0.897867,97,0.873985,0.813891,0.906297
