arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
beat_this-fold2,-1,ALL,562,0.911634,0.847137,0.908662,460,0.878353,0.782745,0.876116
beat_this-fold2,-1,SMC,27,0.598215,0.549087,0.677451,0,nan,nan,nan
beat_this-fold2,-1,<70 bpm,59,0.655844,0.502933,0.640718,32,0.574533,0.250054,0.557888
beat_this-fold2,-1,SMC <70,16,0.591086,0.614108,0.638565,0,nan,nan,nan
beat_this-fold2,-1,>=70 bpm,503,0.941637,0.887511,0.940091,428,0.901069,0.822572,0.899909
beat_this-fold2,-1,bpm 0-70,59,0.655844,0.502933,0.640718,32,0.574533,0.250054,0.557888
beat_this-fold2,-1,bpm 70-100,170,0.925171,0.867635,0.934464,125,0.876755,0.767538,0.885510
beat_this-fold2,-1,bpm 100-130,171,0.960298,0.920153,0.951170,150,0.919590,0.844737,0.904265
beat_this-fold2,-1,bpm 130-160,97,0.934334,0.879628,0.941899,89,0.879694,0.820284,0.890982
beat_this-fold2,-1,bpm 160+,65,0.946511,0.865381,0.922960,64,0.934871,0.881293,0.930232
beat_this-fold2,-1,ds:asap,50,0.752920,0.515222,0.635667,50,0.578234,0.246565,0.483982
beat_this-fold2,-1,ds:ballroom,86,0.973656,0.959602,0.962080,86,0.956479,0.951759,0.957126
beat_this-fold2,-1,ds:beatles,22,0.990907,0.977040,0.977040,22,0.952806,0.870031,0.960940
beat_this-fold2,-1,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
beat_this-fold2,-1,ds:filosax,6,1.000000,0.992512,0.992512,6,0.991228,0.966667,0.966667
beat_this-fold2,-1,ds:groove_midi,42,0.971304,0.912366,0.947477,42,0.878237,0.764342,0.899445
beat_this-fold2,-1,ds:guitarset,23,0.959976,0.939741,0.939741,23,0.932614,0.908692,0.949065
beat_this-fold2,-1,ds:hainsworth,28,0.915037,0.822171,0.915006,28,0.835351,0.597890,0.864471
beat_this-fold2,-1,ds:harmonix,114,0.965532,0.927475,0.972185,114,0.906216,0.851033,0.928316
beat_this-fold2,-1,ds:hjdb,29,0.965258,0.965003,0.995251,29,0.940613,0.932849,0.964680
beat_this-fold2,-1,ds:jaah,14,0.983789,0.991202,0.991202,14,0.924517,0.827023,0.893987
beat_this-fold2,-1,ds:rwc,28,0.877443,0.811011,0.887692,28,0.857678,0.759524,0.867642
beat_this-fold2,-1,ds:simac,75,0.862014,0.741267,0.897461,0,nan,nan,nan
beat_this-fold2,-1,ds:smc,27,0.598215,0.549087,0.677451,0,nan,nan,nan
beat_this-fold2,-1,ds:tapcorrect,13,0.958104,0.898245,0.972560,13,0.899534,0.714136,0.779753
