arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
CV8_f0_s0,39,ALL,571,0.874565,0.792856,0.871019,469,0.839987,0.773020,0.844698
CV8_f0_s0,39,SMC,27,0.496949,0.375971,0.515248,0,nan,nan,nan
CV8_f0_s0,39,<70 bpm,63,0.669550,0.525776,0.685447,36,0.584129,0.392668,0.607758
CV8_f0_s0,39,SMC <70,15,0.402205,0.278436,0.454561,0,nan,nan,nan
CV8_f0_s0,39,>=70 bpm,508,0.899991,0.825978,0.894032,433,0.861260,0.804642,0.864398
CV8_f0_s0,39,bpm 0-70,63,0.669550,0.525776,0.685447,36,0.584129,0.392668,0.607758
CV8_f0_s0,39,bpm 70-100,138,0.878313,0.808236,0.879248,97,0.851040,0.793620,0.856302
CV8_f0_s0,39,bpm 100-130,198,0.914646,0.868757,0.914149,170,0.892924,0.860303,0.896997
CV8_f0_s0,39,bpm 130-160,88,0.905195,0.818056,0.914866,82,0.826833,0.758053,0.863160
CV8_f0_s0,39,bpm 160+,84,0.895606,0.762585,0.849077,84,0.842584,0.750205,0.808979
CV8_f0_s0,39,ds:asap,56,0.769881,0.547493,0.694508,56,0.634866,0.396915,0.587174
CV8_f0_s0,39,ds:ballroom,86,0.967711,0.950973,0.961255,86,0.922554,0.901555,0.936130
CV8_f0_s0,39,ds:beatles,23,0.944595,0.862950,0.949319,23,0.916978,0.856712,0.870089
CV8_f0_s0,39,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
CV8_f0_s0,39,ds:filosax,6,1.000000,1.000000,1.000000,6,0.928571,0.916667,0.916667
CV8_f0_s0,39,ds:groove_midi,42,0.907363,0.835251,0.873122,42,0.826566,0.758672,0.852406
CV8_f0_s0,39,ds:guitarset,23,0.942346,0.855079,0.932157,23,0.907437,0.870823,0.916786
CV8_f0_s0,39,ds:hainsworth,28,0.882149,0.826618,0.901873,28,0.648377,0.547136,0.720695
CV8_f0_s0,39,ds:harmonix,114,0.936138,0.878527,0.952100,114,0.895608,0.860174,0.923535
CV8_f0_s0,39,ds:hjdb,29,0.969804,0.930949,0.959987,29,0.970856,0.962208,0.962208
CV8_f0_s0,39,ds:jaah,15,0.910337,0.839113,0.842782,15,0.637584,0.559097,0.609735
CV8_f0_s0,39,ds:rwc,29,0.825998,0.744828,0.850445,29,0.811330,0.773232,0.778537
CV8_f0_s0,39,ds:simac,75,0.782416,0.672473,0.807264,0,nan,nan,nan
CV8_f0_s0,39,ds:smc,27,0.496949,0.375971,0.515248,0,nan,nan,nan
CV8_f0_s0,39,ds:tapcorrect,13,0.867650,0.739514,0.881045,13,0.793237,0.661059,0.791180
CV8_f1_s0,39,ALL,570,0.891363,0.805017,0.867077,468,0.827863,0.732337,0.829329
CV8_f1_s0,39,SMC,27,0.600044,0.371897,0.496586,0,nan,nan,nan
CV8_f1_s0,39,<70 bpm,66,0.706395,0.517335,0.608499,32,0.557583,0.310922,0.523145
CV8_f1_s0,39,SMC <70,10,0.554372,0.273892,0.413861,0,nan,nan,nan
CV8_f1_s0,39,>=70 bpm,504,0.915585,0.842690,0.900939,436,0.847700,0.763267,0.851802
CV8_f1_s0,39,bpm 0-70,66,0.706395,0.517335,0.608499,32,0.557583,0.310922,0.523145
CV8_f1_s0,39,bpm 70-100,146,0.894206,0.829880,0.889208,107,0.849845,0.795713,0.853913
CV8_f1_s0,39,bpm 100-130,197,0.930102,0.882937,0.913598,177,0.853664,0.780131,0.872555
CV8_f1_s0,39,bpm 130-160,89,0.939291,0.879532,0.929986,84,0.876658,0.755156,0.861564
CV8_f1_s0,39,bpm 160+,72,0.889912,0.713007,0.854185,68,0.793030,0.678334,0.782402
CV8_f1_s0,39,ds:asap,57,0.785854,0.551729,0.643128,57,0.566883,0.261303,0.556031
CV8_f1_s0,39,ds:ballroom,86,0.979228,0.961802,0.967394,86,0.925870,0.897188,0.908170
CV8_f1_s0,39,ds:beatles,22,0.838376,0.745191,0.913439,22,0.762134,0.583687,0.773733
CV8_f1_s0,39,ds:candombe,5,0.998230,0.996491,0.996491,5,1.000000,1.000000,1.000000
CV8_f1_s0,39,ds:filosax,6,0.999127,0.998264,0.998264,6,0.996454,0.993056,0.993056
CV8_f1_s0,39,ds:groove_midi,42,0.914836,0.805445,0.865573,42,0.765661,0.679852,0.789625
CV8_f1_s0,39,ds:guitarset,23,0.917145,0.813689,0.842873,23,0.830800,0.784212,0.797256
CV8_f1_s0,39,ds:hainsworth,28,0.837088,0.732188,0.857933,28,0.758904,0.701328,0.832757
CV8_f1_s0,39,ds:harmonix,114,0.961905,0.922186,0.964450,114,0.892546,0.841341,0.903570
CV8_f1_s0,39,ds:hjdb,29,0.983218,0.955627,0.990109,29,0.953048,0.916295,0.959398
CV8_f1_s0,39,ds:jaah,14,0.931706,0.795852,0.876201,14,0.719865,0.479249,0.694691
CV8_f1_s0,39,ds:rwc,29,0.889991,0.828811,0.865804,29,0.803437,0.677471,0.765977
