arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_rawmatch,14,ALL,571,0.892540,0.810061,0.874622,469,0.896245,0.818840,0.889346
E_rawmatch,14,SMC,27,0.669949,0.650305,0.714064,0,nan,nan,nan
E_rawmatch,14,<70 bpm,63,0.752561,0.633909,0.736509,36,0.712879,0.419025,0.750678
E_rawmatch,14,SMC <70,15,0.624654,0.630091,0.699195,0,nan,nan,nan
E_rawmatch,14,>=70 bpm,508,0.909900,0.831907,0.891750,433,0.911491,0.852081,0.900875
E_rawmatch,14,bpm 0-70,63,0.752561,0.633909,0.736509,36,0.712879,0.419025,0.750678
E_rawmatch,14,bpm 70-100,138,0.863361,0.782735,0.828729,97,0.893057,0.834562,0.900765
E_rawmatch,14,bpm 100-130,198,0.928410,0.869951,0.916187,170,0.933248,0.904586,0.919811
E_rawmatch,14,bpm 130-160,88,0.927601,0.849709,0.928385,82,0.899095,0.831988,0.914305
E_rawmatch,14,bpm 160+,84,0.924181,0.804363,0.899303,84,0.900844,0.785666,0.849569
E_rawmatch,14,ds:asap,56,0.824320,0.636183,0.789842,56,0.776697,0.521947,0.731292
E_rawmatch,14,ds:ballroom,86,0.967365,0.942868,0.950111,86,0.965376,0.954197,0.958805
E_rawmatch,14,ds:beatles,23,0.944756,0.863389,0.912625,23,0.886840,0.804207,0.864036
E_rawmatch,14,ds:candombe,5,0.996260,0.988954,0.988954,5,0.992593,0.985714,0.985714
E_rawmatch,14,ds:filosax,6,0.991799,0.985899,0.985899,6,0.984615,0.970833,0.970833
E_rawmatch,14,ds:groove_midi,42,0.919796,0.852667,0.888586,42,0.919823,0.869609,0.910085
E_rawmatch,14,ds:guitarset,23,0.940080,0.912009,0.942699,23,0.924949,0.925543,0.925543
E_rawmatch,14,ds:hainsworth,28,0.931536,0.868142,0.935876,28,0.669818,0.544991,0.724429
E_rawmatch,14,ds:harmonix,114,0.959993,0.897030,0.960938,114,0.937047,0.857480,0.940642
E_rawmatch,14,ds:hjdb,29,0.971354,0.946664,0.951477,29,0.980352,0.975924,0.975924
E_rawmatch,14,ds:jaah,15,0.947541,0.863787,0.863787,15,0.839362,0.739479,0.792125
E_rawmatch,14,ds:rwc,29,0.883276,0.812869,0.878204,29,0.861116,0.835473,0.873672
E_rawmatch,14,ds:simac,75,0.718826,0.539327,0.665943,0,nan,nan,nan
E_rawmatch,14,ds:smc,27,0.669949,0.650305,0.714064,0,nan,nan,nan
E_rawmatch,14,ds:tapcorrect,13,0.911557,0.751173,0.893887,13,0.851999,0.696119,0.809153
