arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
T_base,14,ALL,571,0.709784,0.598707,0.664787,469,0.651328,0.424860,0.576210
T_base,14,SMC,27,0.557361,0.417777,0.453517,0,nan,nan,nan
T_base,14,<70 bpm,63,0.537281,0.393668,0.492228,36,0.452339,0.104903,0.328930
T_base,14,SMC <70,15,0.471185,0.323334,0.379361,0,nan,nan,nan
T_base,14,>=70 bpm,508,0.731177,0.624135,0.686187,433,0.667872,0.451462,0.596769
T_base,14,bpm 0-70,63,0.537281,0.393668,0.492228,36,0.452339,0.104903,0.328930
T_base,14,bpm 70-100,138,0.674493,0.658019,0.677332,97,0.653383,0.476442,0.632495
T_base,14,bpm 100-130,198,0.776876,0.730737,0.751469,170,0.730383,0.535911,0.657765
T_base,14,bpm 130-160,88,0.742622,0.598752,0.685434,82,0.634843,0.427494,0.594912
T_base,14,bpm 160+,84,0.704595,0.343784,0.547643,84,0.590336,0.275103,0.433883
T_base,14,ds:asap,56,0.628109,0.313124,0.474966,56,0.450212,0.096852,0.202071
T_base,14,ds:ballroom,86,0.826763,0.701695,0.746478,86,0.691593,0.478745,0.616432
T_base,14,ds:beatles,23,0.848473,0.819080,0.819080,23,0.742331,0.545024,0.702978
T_base,14,ds:candombe,5,0.871178,0.830993,0.830993,5,0.962334,0.986667,0.986667
T_base,14,ds:filosax,6,0.948757,0.807647,0.807647,6,0.713449,0.249791,0.679870
T_base,14,ds:groove_midi,42,0.734659,0.647510,0.679832,42,0.569178,0.310369,0.527284
T_base,14,ds:guitarset,23,0.538088,0.339531,0.419536,23,0.424217,0.224774,0.267724
T_base,14,ds:hainsworth,28,0.818795,0.699237,0.735243,28,0.605113,0.333171,0.583202
T_base,14,ds:harmonix,114,0.874666,0.825043,0.874700,114,0.790920,0.615163,0.776196
T_base,14,ds:hjdb,29,0.774041,0.621529,0.724613,29,0.659310,0.558174,0.665468
T_base,14,ds:jaah,15,0.799581,0.481367,0.636077,15,0.473749,0.075924,0.391204
T_base,14,ds:rwc,29,0.713568,0.563785,0.651866,29,0.621274,0.415377,0.482835
T_base,14,ds:simac,75,0.308463,0.351894,0.413990,0,nan,nan,nan
T_base,14,ds:smc,27,0.557361,0.417777,0.453517,0,nan,nan,nan
T_base,14,ds:tapcorrect,13,0.789237,0.633575,0.746176,13,0.738782,0.512427,0.649533
T_noattn,14,ALL,571,0.780532,0.639177,0.700451,469,0.707352,0.525745,0.609728
T_noattn,14,SMC,27,0.524134,0.326892,0.464338,0,nan,nan,nan
T_noattn,14,<70 bpm,63,0.580673,0.311809,0.489415,36,0.433446,0.101890,0.282790
T_noattn,14,SMC <70,15,0.436927,0.173222,0.413616,0,nan,nan,nan
T_noattn,14,>=70 bpm,508,0.805317,0.679776,0.726622,433,0.730125,0.560985,0.636910
T_noattn,14,bpm 0-70,63,0.580673,0.311809,0.489415,36,0.433446,0.101890,0.282790
T_noattn,14,bpm 70-100,138,0.771138,0.661728,0.715484,97,0.731569,0.549622,0.627057
T_noattn,14,bpm 100-130,198,0.834354,0.755881,0.775980,170,0.779560,0.662847,0.710327
T_noattn,14,bpm 130-160,88,0.819536,0.692162,0.750028,82,0.703048,0.527783,0.634283
T_noattn,14,bpm 160+,84,0.778129,0.517058,0.604059,84,0.654843,0.400370,0.502271
T_noattn,14,ds:asap,56,0.642719,0.323110,0.476870,56,0.442520,0.081860,0.201854
T_noattn,14,ds:ballroom,86,0.868084,0.737605,0.759563,86,0.767102,0.610960,0.662069
T_noattn,14,ds:beatles,23,0.921118,0.852026,0.865988,23,0.877743,0.719461,0.805798
T_noattn,14,ds:candombe,5,0.891932,0.935473,0.935473,5,0.939542,0.972381,0.972381
T_noattn,14,ds:filosax,6,0.957942,0.786000,0.786000,6,0.814283,0.678546,0.690045
T_noattn,14,ds:groove_midi,42,0.779372,0.636901,0.664966,42,0.648158,0.455137,0.576438
T_noattn,14,ds:guitarset,23,0.641041,0.413584,0.494945,23,0.493090,0.248921,0.269351
T_noattn,14,ds:hainsworth,28,0.864098,0.787559,0.795830,28,0.608981,0.410916,0.553468
T_noattn,14,ds:harmonix,114,0.905107,0.836352,0.882930,114,0.829378,0.718831,0.791971
T_noattn,14,ds:hjdb,29,0.845433,0.757296,0.773523,29,0.820856,0.756657,0.822812
T_noattn,14,ds:jaah,15,0.843628,0.569583,0.617708,15,0.566086,0.221237,0.421200
T_noattn,14,ds:rwc,29,0.738645,0.540124,0.655497,29,0.670240,0.487599,0.537478
T_noattn,14,ds:simac,75,0.603967,0.490532,0.578113,0,nan,nan,nan
T_noattn,14,ds:smc,27,0.524134,0.326892,0.464338,0,nan,nan,nan
T_noattn,14,ds:tapcorrect,13,0.826678,0.692988,0.751289,13,0.717493,0.482442,0.633196
T_omega2,14,ALL,571,0.759925,0.618107,0.691251,469,0.701502,0.539662,0.617922
T_omega2,14,SMC,27,0.528338,0.438035,0.484375,0,nan,nan,nan
T_omega2,14,<70 bpm,63,0.607467,0.420003,0.563197,36,0.507630,0.224559,0.404996
T_omega2,14,SMC <70,15,0.457731,0.393958,0.425181,0,nan,nan,nan
T_omega2,14,>=70 bpm,508,0.778832,0.642675,0.707132,433,0.717621,0.565860,0.635624
T_omega2,14,bpm 0-70,63,0.607467,0.420003,0.563197,36,0.507630,0.224559,0.404996
T_omega2,14,bpm 70-100,138,0.770095,0.672246,0.707759,97,0.745826,0.588330,0.660887
T_omega2,14,bpm 100-130,198,0.821026,0.759103,0.778527,170,0.763393,0.643441,0.695121
T_omega2,14,bpm 130-160,88,0.784496,0.642085,0.729121,82,0.699296,0.563399,0.667742
T_omega2,14,bpm 160+,84,0.687792,0.320271,0.514776,84,0.610306,0.385305,0.454691
T_omega2,14,ds:asap,56,0.608473,0.276754,0.427067,56,0.481505,0.144869,0.281135
T_omega2,14,ds:ballroom,86,0.847437,0.687471,0.743478,86,0.772053,0.615869,0.673931
T_omega2,14,ds:beatles,23,0.884170,0.865079,0.865079,23,0.818117,0.725537,0.770754
T_omega2,14,ds:candombe,5,0.913391,0.907868,0.907868,5,0.946950,0.973333,0.973333
T_omega2,14,ds:filosax,6,0.926457,0.711595,0.711595,6,0.559652,0.258516,0.332841
T_omega2,14,ds:groove_midi,42,0.752330,0.636601,0.670382,42,0.635731,0.490018,0.553893
