arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
CV8_f0_s0,99,ALL,571,0.906322,0.833310,0.918846,469,0.878364,0.803680,0.885469
CV8_f0_s0,99,SMC,27,0.607205,0.445310,0.654796,0,nan,nan,nan
CV8_f0_s0,99,<70 bpm,63,0.709156,0.505571,0.732814,36,0.653473,0.409977,0.651702
CV8_f0_s0,99,SMC <70,15,0.517669,0.283370,0.584063,0,nan,nan,nan
CV8_f0_s0,99,>=70 bpm,508,0.930774,0.873955,0.941916,433,0.897061,0.836413,0.904905
CV8_f0_s0,99,bpm 0-70,63,0.709156,0.505571,0.732814,36,0.653473,0.409977,0.651702
CV8_f0_s0,99,bpm 70-100,138,0.907017,0.869121,0.922423,97,0.884527,0.833958,0.908178
CV8_f0_s0,99,bpm 100-130,198,0.948509,0.908075,0.952702,170,0.932300,0.907436,0.936451
CV8_f0_s0,99,bpm 130-160,88,0.920928,0.842541,0.953766,82,0.879482,0.826053,0.898435
CV8_f0_s0,99,bpm 160+,84,0.938315,0.834380,0.936106,84,0.857382,0.705624,0.843596
CV8_f0_s0,99,ds:asap,56,0.826674,0.644381,0.783053,56,0.681307,0.393572,0.614356
CV8_f0_s0,99,ds:ballroom,86,0.975591,0.965827,0.976307,86,0.962250,0.955301,0.975558
CV8_f0_s0,99,ds:beatles,23,0.967607,0.907598,0.993967,23,0.887811,0.808071,0.873180
CV8_f0_s0,99,ds:candombe,5,0.996426,0.992915,0.992915,5,0.993103,0.986667,0.986667
CV8_f0_s0,99,ds:filosax,6,1.000000,1.000000,1.000000,6,0.956790,0.952381,0.952381
CV8_f0_s0,99,ds:groove_midi,42,0.924999,0.855756,0.908777,42,0.903967,0.834692,0.900286
CV8_f0_s0,99,ds:guitarset,23,0.953263,0.865164,0.954216,23,0.976729,0.956197,0.956197
CV8_f0_s0,99,ds:hainsworth,28,0.919831,0.876405,0.956480,28,0.643989,0.579594,0.753454
CV8_f0_s0,99,ds:harmonix,114,0.959024,0.899443,0.983239,114,0.932502,0.873091,0.955759
CV8_f0_s0,99,ds:hjdb,29,0.984366,0.961445,0.989273,29,0.995690,1.000000,1.000000
CV8_f0_s0,99,ds:jaah,15,0.972003,0.955621,0.955621,15,0.772351,0.700831,0.774347
CV8_f0_s0,99,ds:rwc,29,0.882071,0.792779,0.888123,29,0.830105,0.758451,0.862263
CV8_f0_s0,99,ds:simac,75,0.813081,0.722621,0.868282,0,nan,nan,nan
