arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_nonorm,9,ALL,571,0.896531,0.822035,0.882116,469,0.897337,0.817297,0.887322
E_nonorm,9,SMC,27,0.665186,0.645683,0.713773,0,nan,nan,nan
E_nonorm,9,<70 bpm,63,0.753966,0.646321,0.740212,36,0.720212,0.420422,0.728475
E_nonorm,9,SMC <70,15,0.612953,0.611352,0.688252,0,nan,nan,nan
E_nonorm,9,>=70 bpm,508,0.914211,0.843826,0.899714,433,0.912064,0.850294,0.900529
E_nonorm,9,bpm 0-70,63,0.753966,0.646321,0.740212,36,0.720212,0.420422,0.728475
E_nonorm,9,bpm 70-100,138,0.873580,0.811145,0.852834,97,0.895538,0.832029,0.905234
E_nonorm,9,bpm 100-130,198,0.931957,0.881496,0.918924,170,0.934682,0.906110,0.918779
E_nonorm,9,bpm 130-160,88,0.929726,0.850208,0.932232,82,0.897933,0.830051,0.911883
E_nonorm,9,bpm 160+,84,0.922879,0.802039,0.897386,84,0.899167,0.778187,0.847077
E_nonorm,9,ds:asap,56,0.825754,0.638801,0.782053,56,0.776808,0.512302,0.728867
E_nonorm,9,ds:ballroom,86,0.968504,0.945009,0.951756,86,0.969283,0.960526,0.965134
E_nonorm,9,ds:beatles,23,0.945804,0.867745,0.925743,23,0.882860,0.792989,0.852818
E_nonorm,9,ds:candombe,5,0.996459,0.992980,0.992980,5,0.992593,0.985714,0.985714
E_nonorm,9,ds:filosax,6,0.993987,0.986223,0.986223,6,0.985185,0.971920,0.971920
E_nonorm,9,ds:groove_midi,42,0.916611,0.848874,0.886110,42,0.919953,0.875415,0.904979
E_nonorm,9,ds:guitarset,23,0.936756,0.908216,0.938007,23,0.922092,0.914332,0.914332
E_nonorm,9,ds:hainsworth,28,0.933790,0.869630,0.937364,28,0.678246,0.549900,0.710905
E_nonorm,9,ds:harmonix,114,0.960064,0.898591,0.961552,114,0.937177,0.857886,0.945078
E_nonorm,9,ds:hjdb,29,0.974556,0.948598,0.958657,29,0.976039,0.966264,0.966264
E_nonorm,9,ds:jaah,15,0.938360,0.854663,0.854663,15,0.834217,0.724113,0.780263
E_nonorm,9,ds:rwc,29,0.885837,0.806763,0.873598,29,0.855434,0.810426,0.845902
E_nonorm,9,ds:simac,75,0.746596,0.621021,0.714757,0,nan,nan,nan
E_nonorm,9,ds:smc,27,0.665186,0.645683,0.713773,0,nan,nan,nan
E_nonorm,9,ds:tapcorrect,13,0.928293,0.802451,0.952318,13,0.885429,0.741575,0.847786
