arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
L3_seed1,99,ALL,571,0.896914,0.832398,0.904181,469,0.882163,0.794378,0.865837
L3_seed1,99,SMC,27,0.634730,0.596109,0.717845,0,nan,nan,nan
L3_seed1,99,<70 bpm,63,0.749684,0.604764,0.781591,36,0.693276,0.382514,0.690378
L3_seed1,99,SMC <70,15,0.572046,0.571381,0.701043,0,nan,nan,nan
L3_seed1,99,>=70 bpm,508,0.915173,0.860628,0.919384,433,0.897867,0.828621,0.880425
L3_seed1,99,bpm 0-70,63,0.749684,0.604764,0.781591,36,0.693276,0.382514,0.690378
L3_seed1,99,bpm 70-100,138,0.885278,0.846679,0.914466,97,0.890921,0.821808,0.882733
L3_seed1,99,bpm 100-130,198,0.936873,0.911358,0.931864,170,0.926703,0.903750,0.923503
L3_seed1,99,bpm 130-160,88,0.910822,0.843413,0.948010,82,0.859497,0.757549,0.855244
L3_seed1,99,bpm 160+,84,0.917695,0.781999,0.868058,84,0.884988,0.753822,0.815156
L3_seed1,99,ds:asap,56,0.836847,0.631739,0.808849,56,0.731243,0.363286,0.607868
L3_seed1,99,ds:ballroom,86,0.970893,0.952230,0.954332,86,0.960469,0.947490,0.954467
L3_seed1,99,ds:beatles,23,0.968857,0.945579,0.945579,23,0.911035,0.820632,0.862655
L3_seed1,99,ds:candombe,5,0.998165,0.996364,0.996364,5,1.000000,1.000000,1.000000
L3_seed1,99,ds:filosax,6,0.994015,0.974710,0.974710,6,1.000000,1.000000,1.000000
L3_seed1,99,ds:groove_midi,42,0.905012,0.846351,0.864927,42,0.840206,0.789019,0.867803
L3_seed1,99,ds:guitarset,23,0.927646,0.899845,0.903725,23,0.930041,0.934073,0.934073
L3_seed1,99,ds:hainsworth,28,0.901312,0.822297,0.887384,28,0.688493,0.559646,0.712500
L3_seed1,99,ds:harmonix,114,0.959110,0.904297,0.989417,114,0.931153,0.855820,0.925621
L3_seed1,99,ds:hjdb,29,0.941199,0.937736,0.967997,29,0.932415,0.948871,0.948871
L3_seed1,99,ds:jaah,15,0.958334,0.891952,0.894161,15,0.802710,0.720972,0.785786
L3_seed1,99,ds:rwc,29,0.876349,0.800348,0.864625,29,0.871117,0.843406,0.865185
L3_seed1,99,ds:simac,75,0.776235,0.700484,0.840046,0,nan,nan,nan
L3_seed1,99,ds:smc,27,0.634730,0.596109,0.717845,0,nan,nan,nan
L3_seed1,99,ds:tapcorrect,13,0.936799,0.821483,0.972630,13,0.906066,0.785696,0.870388
