arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_omega1,19,ALL,571,0.862010,0.784696,0.840008,469,0.896959,0.827698,0.893413
E_omega1,19,SMC,27,0.679140,0.665944,0.731200,0,nan,nan,nan
E_omega1,19,<70 bpm,63,0.667436,0.552604,0.662836,36,0.684043,0.409041,0.714012
E_omega1,19,SMC <70,15,0.635645,0.659338,0.727275,0,nan,nan,nan
E_omega1,19,>=70 bpm,508,0.886140,0.813480,0.861981,433,0.914661,0.862505,0.908328
E_omega1,19,bpm 0-70,63,0.667436,0.552604,0.662836,36,0.684043,0.409041,0.714012
E_omega1,19,bpm 70-100,138,0.812537,0.735873,0.767446,97,0.896353,0.844042,0.893439
E_omega1,19,bpm 100-130,198,0.907301,0.857312,0.885740,170,0.934368,0.910360,0.921935
E_omega1,19,bpm 130-160,88,0.916653,0.841672,0.917190,82,0.905042,0.846988,0.924557
E_omega1,19,bpm 160+,84,0.925217,0.808122,0.903445,84,0.905308,0.802123,0.882143
E_omega1,19,ds:asap,56,0.824489,0.639738,0.790922,56,0.753154,0.510086,0.752881
E_omega1,19,ds:ballroom,86,0.965259,0.940907,0.948964,86,0.967063,0.952892,0.957500
E_omega1,19,ds:beatles,23,0.944522,0.864536,0.920396,23,0.882351,0.796217,0.849357
E_omega1,19,ds:candombe,5,0.990688,0.970705,0.970705,5,0.984593,0.954945,0.954945
E_omega1,19,ds:filosax,6,0.989387,0.976891,0.976891,6,0.988889,0.979167,0.979167
E_omega1,19,ds:groove_midi,42,0.916647,0.846918,0.884909,42,0.917601,0.852041,0.889258
E_omega1,19,ds:guitarset,23,0.940051,0.914291,0.946064,23,0.933717,0.972705,0.972705
E_omega1,19,ds:hainsworth,28,0.931257,0.871245,0.936516,28,0.662591,0.587120,0.684922
E_omega1,19,ds:harmonix,114,0.962964,0.904399,0.968649,114,0.941750,0.872144,0.944587
E_omega1,19,ds:hjdb,29,0.976049,0.957789,0.960926,29,0.984404,0.977631,0.977631
E_omega1,19,ds:jaah,15,0.948106,0.879145,0.879145,15,0.857951,0.801058,0.854074
E_omega1,19,ds:rwc,29,0.889523,0.816222,0.881074,29,0.864176,0.842444,0.879735
E_omega1,19,ds:simac,75,0.475952,0.313586,0.366853,0,nan,nan,nan
E_omega1,19,ds:smc,27,0.679140,0.665944,0.731200,0,nan,nan,nan
E_omega1,19,ds:tapcorrect,13,0.929270,0.806966,0.955597,13,0.905721,0.761085,0.850987
