arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
R_f0,19,ALL,571,0.907556,0.830962,0.903999,469,0.886380,0.806518,0.894987
R_f0,19,SMC,27,0.596000,0.503477,0.577390,0,nan,nan,nan
R_f0,19,<70 bpm,63,0.731353,0.558919,0.718971,36,0.683845,0.457708,0.701030
R_f0,19,SMC <70,15,0.501920,0.413656,0.468826,0,nan,nan,nan
R_f0,19,>=70 bpm,508,0.929407,0.864700,0.926945,433,0.903219,0.835519,0.911113
R_f0,19,bpm 0-70,63,0.731353,0.558919,0.718971,36,0.683845,0.457708,0.701030
R_f0,19,bpm 70-100,138,0.905327,0.846439,0.902578,97,0.881523,0.810640,0.899181
R_f0,19,bpm 100-130,198,0.944317,0.901509,0.933519,170,0.926414,0.903345,0.924975
R_f0,19,bpm 130-160,88,0.937666,0.871660,0.950375,82,0.904990,0.835107,0.916408
R_f0,19,bpm 160+,84,0.925173,0.800645,0.926936,84,0.879603,0.727382,0.891667
R_f0,19,ds:asap,56,0.856339,0.666480,0.856570,56,0.772822,0.520405,0.756153
R_f0,19,ds:ballroom,86,0.966907,0.945644,0.965454,86,0.963315,0.947753,0.953261
R_f0,19,ds:beatles,23,0.958860,0.905130,0.948608,23,0.897436,0.794940,0.874127
R_f0,19,ds:candombe,5,0.998165,0.996364,0.996364,5,1.000000,1.000000,1.000000
R_f0,19,ds:filosax,6,1.000000,1.000000,1.000000,6,1.000000,1.000000,1.000000
R_f0,19,ds:groove_midi,42,0.921936,0.854011,0.901101,42,0.907624,0.844369,0.909136
R_f0,19,ds:guitarset,23,0.973146,0.927074,0.928369,23,0.985908,0.965286,0.965286
R_f0,19,ds:hainsworth,28,0.924978,0.853956,0.920886,28,0.602028,0.507918,0.667333
R_f0,19,ds:harmonix,114,0.959834,0.888724,0.982161,114,0.914711,0.837891,0.946130
R_f0,19,ds:hjdb,29,0.985433,0.971251,0.971251,29,0.991510,0.986477,0.986477
R_f0,19,ds:jaah,15,0.914808,0.800373,0.892474,15,0.773872,0.680971,0.887172
R_f0,19,ds:rwc,29,0.912233,0.826265,0.896730,29,0.841730,0.785026,0.840782
R_f0,19,ds:simac,75,0.807108,0.706285,0.794323,0,nan,nan,nan
R_f0,19,ds:smc,27,0.596000,0.503477,0.577390,0,nan,nan,nan
R_f0,19,ds:tapcorrect,13,0.942848,0.839698,0.978025,13,0.865100,0.717643,0.853175
R_f1,19,ALL,570,0.890807,0.813661,0.880331,468,0.865951,0.782063,0.880582
R_f1,19,SMC,27,0.542802,0.358562,0.504680,0,nan,nan,nan
R_f1,19,<70 bpm,66,0.720550,0.565505,0.618197,32,0.619373,0.412307,0.601955
R_f1,19,SMC <70,10,0.507110,0.277416,0.397683,0,nan,nan,nan
R_f1,19,>=70 bpm,504,0.913103,0.846157,0.914658,436,0.884048,0.809201,0.901031
R_f1,19,bpm 0-70,66,0.720550,0.565505,0.618197,32,0.619373,0.412307,0.601955
R_f1,19,bpm 70-100,146,0.878506,0.818440,0.885682,107,0.871246,0.813391,0.895171
R_f1,19,bpm 100-130,197,0.941593,0.906520,0.938865,177,0.893972,0.841833,0.918353
R_f1,19,bpm 130-160,89,0.933911,0.858082,0.934030,84,0.902453,0.792567,0.915766
R_f1,19,bpm 160+,72,0.879581,0.722462,0.883235,68,0.855626,0.738218,0.846964
R_f1,19,ds:asap,57,0.800246,0.589228,0.715462,57,0.689784,0.390469,0.655017
R_f1,19,ds:ballroom,86,0.980893,0.973704,0.978355,86,0.942509,0.927188,0.941052
R_f1,19,ds:beatles,22,0.852343,0.782940,0.916292,22,0.793926,0.642088,0.842787
R_f1,19,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
R_f1,19,ds:filosax,6,0.998925,0.997863,0.997863,6,0.995726,0.991667,0.991667
R_f1,19,ds:groove_midi,42,0.936550,0.843587,0.931015,42,0.799364,0.702244,0.847703
R_f1,19,ds:guitarset,23,0.963482,0.954872,0.963468,23,0.950270,0.966184,0.966184
