arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
S_g10a1,4,ALL,571,0.901783,0.821482,0.892501,469,0.883474,0.795977,0.876630
S_g10a1,4,SMC,27,0.619998,0.564552,0.661306,0,nan,nan,nan
S_g10a1,4,<70 bpm,63,0.732807,0.562498,0.737539,36,0.682777,0.436443,0.661869
S_g10a1,4,SMC <70,15,0.543387,0.504344,0.609462,0,nan,nan,nan
S_g10a1,4,>=70 bpm,508,0.922738,0.853600,0.911719,433,0.900160,0.825869,0.894485
S_g10a1,4,bpm 0-70,63,0.732807,0.562498,0.737539,36,0.682777,0.436443,0.661869
S_g10a1,4,bpm 70-100,138,0.893005,0.829055,0.890338,97,0.873816,0.807935,0.890409
S_g10a1,4,bpm 100-130,198,0.942228,0.899408,0.920405,170,0.926474,0.893878,0.919843
S_g10a1,4,bpm 130-160,88,0.925715,0.850058,0.936099,82,0.890360,0.797611,0.889340
S_g10a1,4,bpm 160+,84,0.922527,0.789662,0.900830,84,0.886894,0.736525,0.852896
S_g10a1,4,ds:asap,56,0.832481,0.620499,0.818534,56,0.738330,0.422082,0.677878
S_g10a1,4,ds:ballroom,86,0.964248,0.942092,0.952339,86,0.952086,0.939046,0.959338
S_g10a1,4,ds:beatles,23,0.946934,0.884585,0.928063,23,0.897569,0.795511,0.877208
S_g10a1,4,ds:candombe,5,0.996356,0.989005,0.989005,5,1.000000,1.000000,1.000000
S_g10a1,4,ds:filosax,6,0.995516,0.984339,0.984339,6,0.990123,0.968944,0.968944
S_g10a1,4,ds:groove_midi,42,0.902620,0.828149,0.872868,42,0.903084,0.857231,0.896418
S_g10a1,4,ds:guitarset,23,0.962968,0.909577,0.909577,23,0.979868,0.960740,0.960740
S_g10a1,4,ds:hainsworth,28,0.949001,0.930379,0.930379,28,0.668483,0.560383,0.694610
S_g10a1,4,ds:harmonix,114,0.949506,0.867304,0.961693,114,0.910232,0.823612,0.924808
S_g10a1,4,ds:hjdb,29,0.967216,0.940942,0.953311,29,0.968011,0.965213,0.965213
S_g10a1,4,ds:jaah,15,0.941430,0.871154,0.871154,15,0.817667,0.747983,0.787034
