arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
Y_g40,19,ALL,571,0.901502,0.835218,0.895147,469,0.897565,0.823971,0.890366
Y_g40,19,SMC,27,0.644832,0.611484,0.685956,0,nan,nan,nan
Y_g40,19,<70 bpm,63,0.759158,0.657995,0.750210,36,0.689988,0.431762,0.733148
Y_g40,19,SMC <70,15,0.600916,0.605440,0.667456,0,nan,nan,nan
Y_g40,19,>=70 bpm,508,0.919155,0.857197,0.913122,433,0.914823,0.856580,0.903437
Y_g40,19,bpm 0-70,63,0.759158,0.657995,0.750210,36,0.689988,0.431762,0.733148
Y_g40,19,bpm 70-100,138,0.879133,0.832117,0.876781,97,0.894450,0.833088,0.880295
Y_g40,19,bpm 100-130,198,0.943286,0.905582,0.941787,170,0.937593,0.910864,0.925322
Y_g40,19,bpm 130-160,88,0.926970,0.855656,0.934314,82,0.907593,0.844713,0.928692
Y_g40,19,bpm 160+,84,0.919839,0.785962,0.883053,84,0.899322,0.785431,0.861217
Y_g40,19,ds:asap,56,0.805625,0.597688,0.739512,56,0.757911,0.511434,0.733699
Y_g40,19,ds:ballroom,86,0.967728,0.948623,0.954107,86,0.967413,0.950059,0.956676
Y_g40,19,ds:beatles,23,0.954445,0.889514,0.932992,23,0.887841,0.802946,0.856086
Y_g40,19,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
Y_g40,19,ds:filosax,6,0.994047,0.979712,0.979712,6,0.993827,0.964286,0.964286
Y_g40,19,ds:groove_midi,42,0.923530,0.858127,0.882929,42,0.923432,0.874871,0.917993
Y_g40,19,ds:guitarset,23,0.942787,0.923221,0.955357,23,0.940833,0.943127,0.943127
Y_g40,19,ds:hainsworth,28,0.924712,0.844827,0.916858,28,0.676839,0.606347,0.723929
Y_g40,19,ds:harmonix,114,0.964762,0.907566,0.970992,114,0.943081,0.871800,0.946273
Y_g40,19,ds:hjdb,29,0.971852,0.956469,0.956469,29,0.983210,0.973180,0.973180
Y_g40,19,ds:jaah,15,0.932513,0.839302,0.839302,15,0.805625,0.705449,0.758782
Y_g40,19,ds:rwc,29,0.879720,0.794302,0.860202,29,0.849141,0.804679,0.854811
Y_g40,19,ds:simac,75,0.798831,0.744183,0.849392,0,nan,nan,nan
Y_g40,19,ds:smc,27,0.644832,0.611484,0.685956,0,nan,nan,nan
Y_g40,19,ds:tapcorrect,13,0.934502,0.803196,0.954343,13,0.909644,0.761887,0.842955
