arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
F_thawed,4,ALL,571,0.894066,0.807748,0.883133,469,0.881811,0.797000,0.874966
F_thawed,4,SMC,27,0.630811,0.534612,0.657967,0,nan,nan,nan
F_thawed,4,<70 bpm,63,0.728341,0.548360,0.769769,36,0.654152,0.308086,0.715408
F_thawed,4,SMC <70,15,0.593613,0.510990,0.673810,0,nan,nan,nan
F_thawed,4,>=70 bpm,508,0.914619,0.839916,0.897192,433,0.900739,0.837649,0.888232
F_thawed,4,bpm 0-70,63,0.728341,0.548360,0.769769,36,0.654152,0.308086,0.715408
F_thawed,4,bpm 70-100,138,0.876702,0.792270,0.866766,97,0.873950,0.794496,0.872625
F_thawed,4,bpm 100-130,198,0.936335,0.890867,0.919522,170,0.921060,0.883346,0.907942
F_thawed,4,bpm 130-160,88,0.916960,0.842495,0.914436,82,0.886698,0.835592,0.897950
F_thawed,4,bpm 160+,84,0.923269,0.795389,0.876479,84,0.904255,0.797006,0.856878
F_thawed,4,ds:asap,56,0.830536,0.617219,0.790206,56,0.765813,0.519262,0.724708
F_thawed,4,ds:ballroom,86,0.961667,0.930495,0.942978,86,0.943426,0.912013,0.928711
F_thawed,4,ds:beatles,23,0.952526,0.879649,0.917742,23,0.887090,0.769562,0.864208
F_thawed,4,ds:candombe,5,0.991018,0.982259,0.982259,5,0.985696,0.972381,0.972381
F_thawed,4,ds:filosax,6,0.993325,0.985005,0.985005,6,0.986276,0.973309,0.973309
F_thawed,4,ds:groove_midi,42,0.928262,0.873436,0.895393,42,0.900802,0.840896,0.905913
F_thawed,4,ds:guitarset,23,0.938722,0.879993,0.931275,23,0.908969,0.861305,0.913056
F_thawed,4,ds:hainsworth,28,0.917714,0.840044,0.944168,28,0.695621,0.602416,0.752088
F_thawed,4,ds:harmonix,114,0.947321,0.883728,0.956257,114,0.910407,0.832389,0.918529
F_thawed,4,ds:hjdb,29,0.977346,0.950207,0.951426,29,0.979552,0.968961,0.968961
F_thawed,4,ds:jaah,15,0.926222,0.841536,0.841536,15,0.844741,0.764175,0.779298
F_thawed,4,ds:rwc,29,0.867725,0.773551,0.849107,29,0.825225,0.755712,0.814841
F_thawed,4,ds:simac,75,0.771896,0.629705,0.772966,0,nan,nan,nan
F_thawed,4,ds:smc,27,0.630811,0.534612,0.657967,0,nan,nan,nan
F_thawed,4,ds:tapcorrect,13,0.914053,0.778391,0.918475,13,0.868194,0.731830,0.852984
