arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
CV_f1,99,ALL,570,0.874934,0.803675,0.861094,468,0.841824,0.755002,0.855280
CV_f1,99,SMC,27,0.580300,0.470426,0.563179,0,nan,nan,nan
CV_f1,99,<70 bpm,66,0.678437,0.537931,0.606842,32,0.571134,0.351857,0.594810
CV_f1,99,SMC <70,10,0.481757,0.301149,0.451580,0,nan,nan,nan
CV_f1,99,>=70 bpm,504,0.900666,0.838475,0.894389,436,0.861691,0.784591,0.874398
CV_f1,99,bpm 0-70,66,0.678437,0.537931,0.606842,32,0.571134,0.351857,0.594810
CV_f1,99,bpm 70-100,146,0.874670,0.844752,0.896783,107,0.821541,0.765285,0.866807
CV_f1,99,bpm 100-130,197,0.911422,0.876043,0.909237,177,0.869917,0.817155,0.896202
CV_f1,99,bpm 130-160,89,0.925624,0.859379,0.916113,84,0.906143,0.793856,0.902507
CV_f1,99,bpm 160+,72,0.893099,0.697116,0.822056,68,0.848544,0.718763,0.794864
CV_f1,99,ds:asap,57,0.806253,0.603263,0.692150,57,0.697175,0.406448,0.616156
CV_f1,99,ds:ballroom,86,0.970516,0.948693,0.952569,86,0.936175,0.923090,0.928240
CV_f1,99,ds:beatles,22,0.827397,0.689397,0.850167,22,0.785815,0.548413,0.830978
CV_f1,99,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
CV_f1,99,ds:filosax,6,0.988771,0.956372,0.956372,6,0.981643,1.000000,1.000000
CV_f1,99,ds:groove_midi,42,0.877765,0.779000,0.833116,42,0.754610,0.668506,0.813054
CV_f1,99,ds:guitarset,23,0.824989,0.753945,0.772891,23,0.801691,0.836686,0.878459
CV_f1,99,ds:hainsworth,28,0.857963,0.793903,0.879967,28,0.730682,0.652253,0.789152
CV_f1,99,ds:harmonix,114,0.938422,0.893074,0.959485,114,0.883782,0.841785,0.928227
CV_f1,99,ds:hjdb,29,0.939144,0.910910,0.955048,29,0.942938,0.918360,0.957545
CV_f1,99,ds:jaah,14,0.966270,0.886331,0.886331,14,0.766026,0.580765,0.698144
CV_f1,99,ds:rwc,29,0.908628,0.860784,0.935829,29,0.835873,0.720123,0.844115
CV_f1,99,ds:simac,75,0.771907,0.714891,0.775080,0,nan,nan,nan
CV_f1,99,ds:smc,27,0.580300,0.470426,0.563179,0,nan,nan,nan
CV_f1,99,ds:tapcorrect,13,0.972151,0.923964,0.972280,13,0.914850,0.809878,0.903934
