arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_argmax,14,ALL,571,0.891871,0.808060,0.872173,469,0.896214,0.817093,0.888006
E_argmax,14,SMC,27,0.678751,0.656887,0.720646,0,nan,nan,nan
E_argmax,14,<70 bpm,63,0.757064,0.635318,0.738575,36,0.719563,0.418419,0.749741
E_argmax,14,SMC <70,15,0.638473,0.639914,0.709019,0,nan,nan,nan
E_argmax,14,>=70 bpm,508,0.908589,0.829483,0.888741,433,0.910901,0.850239,0.899502
E_argmax,14,bpm 0-70,63,0.757064,0.635318,0.738575,36,0.719563,0.418419,0.749741
E_argmax,14,bpm 70-100,138,0.860824,0.778847,0.823257,97,0.892797,0.830768,0.897543
E_argmax,14,bpm 100-130,198,0.927777,0.868772,0.914946,170,0.932338,0.902758,0.918310
E_argmax,14,bpm 130-160,88,0.927662,0.848566,0.927551,82,0.900015,0.832422,0.915695
E_argmax,14,bpm 160+,84,0.921851,0.800071,0.893896,84,0.899050,0.783828,0.847891
E_argmax,14,ds:asap,56,0.822770,0.632372,0.781906,56,0.775515,0.519518,0.727191
E_argmax,14,ds:ballroom,86,0.966005,0.943625,0.950372,86,0.965365,0.952284,0.956892
E_argmax,14,ds:beatles,23,0.948549,0.872807,0.921770,23,0.888211,0.802427,0.862256
E_argmax,14,ds:candombe,5,0.998095,0.996226,0.996226,5,0.992593,0.985714,0.985714
E_argmax,14,ds:filosax,6,0.993858,0.990021,0.990021,6,0.984615,0.970833,0.970833
E_argmax,14,ds:groove_midi,42,0.918996,0.853197,0.889063,42,0.919346,0.870101,0.910578
E_argmax,14,ds:guitarset,23,0.938322,0.904077,0.935620,23,0.923918,0.926027,0.926027
E_argmax,14,ds:hainsworth,28,0.933814,0.869647,0.937381,28,0.671641,0.543038,0.724090
E_argmax,14,ds:harmonix,114,0.960227,0.896483,0.960734,114,0.936414,0.855684,0.940113
E_argmax,14,ds:hjdb,29,0.971306,0.942809,0.946906,29,0.978316,0.972241,0.972241
E_argmax,14,ds:jaah,15,0.941205,0.856493,0.856493,15,0.839832,0.739496,0.798480
E_argmax,14,ds:rwc,29,0.883045,0.806482,0.875132,29,0.863955,0.829402,0.867601
E_argmax,14,ds:simac,75,0.712310,0.526346,0.650286,0,nan,nan,nan
E_argmax,14,ds:smc,27,0.678751,0.656887,0.720646,0,nan,nan,nan
E_argmax,14,ds:tapcorrect,13,0.915438,0.759698,0.909566,13,0.856280,0.698585,0.811618
