arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
beat_this-fold0,-1,ALL,571,0.915305,0.843355,0.919765,469,0.892507,0.788210,0.888849
beat_this-fold0,-1,SMC,27,0.667836,0.625140,0.755497,0,nan,nan,nan
beat_this-fold0,-1,<70 bpm,63,0.758756,0.600118,0.808760,36,0.694233,0.392490,0.707996
beat_this-fold0,-1,SMC <70,15,0.601230,0.568012,0.737100,0,nan,nan,nan
beat_this-fold0,-1,>=70 bpm,508,0.934719,0.873521,0.933532,433,0.908991,0.821110,0.903885
beat_this-fold0,-1,bpm 0-70,63,0.758756,0.600118,0.808760,36,0.694233,0.392490,0.707996
beat_this-fold0,-1,bpm 70-100,138,0.910022,0.854429,0.916688,97,0.889228,0.796342,0.900042
beat_this-fold0,-1,bpm 100-130,198,0.954840,0.927244,0.947547,170,0.933199,0.892437,0.918207
beat_this-fold0,-1,bpm 130-160,88,0.934029,0.861526,0.952225,82,0.895133,0.781645,0.913441
beat_this-fold0,-1,bpm 160+,84,0.928587,0.790820,0.908585,84,0.896349,0.743886,0.870008
beat_this-fold0,-1,ds:asap,56,0.836788,0.608686,0.809904,56,0.728244,0.340955,0.686773
beat_this-fold0,-1,ds:ballroom,86,0.970914,0.960714,0.972293,86,0.956421,0.947367,0.966638
beat_this-fold0,-1,ds:beatles,23,0.956818,0.904479,0.947957,23,0.903499,0.801061,0.874587
beat_this-fold0,-1,ds:candombe,5,1.000000,1.000000,1.000000,5,1.000000,1.000000,1.000000
beat_this-fold0,-1,ds:filosax,6,1.000000,1.000000,1.000000,6,1.000000,1.000000,1.000000
beat_this-fold0,-1,ds:groove_midi,42,0.913137,0.846680,0.893383,42,0.901802,0.859694,0.889257
beat_this-fold0,-1,ds:guitarset,23,0.980080,0.942900,0.942948,23,0.983105,0.967707,0.967707
beat_this-fold0,-1,ds:hainsworth,28,0.961460,0.951457,0.951457,28,0.701886,0.496811,0.697831
beat_this-fold0,-1,ds:harmonix,114,0.958819,0.886132,0.982111,114,0.926006,0.830839,0.944643
beat_this-fold0,-1,ds:hjdb,29,0.972666,0.960981,0.974423,29,0.969644,0.964659,0.975398
beat_this-fold0,-1,ds:jaah,15,0.961255,0.925415,0.925415,15,0.836009,0.776311,0.873064
beat_this-fold0,-1,ds:rwc,29,0.884554,0.744775,0.867108,29,0.882227,0.810812,0.848676
beat_this-fold0,-1,ds:simac,75,0.847192,0.759371,0.866566,0,nan,nan,nan
beat_this-fold0,-1,ds:smc,27,0.667836,0.625140,0.755497,0,nan,nan,nan
beat_this-fold0,-1,ds:tapcorrect,13,0.946494,0.842947,0.994094,13,0.909411,0.734997,0.871962
