arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
beat_this-fold6,-1,ALL,575,0.896040,0.823237,0.884844,474,0.860362,0.752672,0.859199
beat_this-fold6,-1,SMC,27,0.656938,0.587649,0.642091,0,nan,nan,nan
beat_this-fold6,-1,<70 bpm,57,0.740606,0.613527,0.771973,31,0.617311,0.205303,0.673632
beat_this-fold6,-1,SMC <70,15,0.540559,0.537807,0.574577,0,nan,nan,nan
beat_this-fold6,-1,>=70 bpm,518,0.913144,0.846313,0.897264,443,0.877370,0.790975,0.872184
beat_this-fold6,-1,bpm 0-70,57,0.740606,0.613527,0.771973,31,0.617311,0.205303,0.673632
beat_this-fold6,-1,bpm 70-100,165,0.895601,0.834337,0.879268,122,0.861869,0.754829,0.854775
beat_this-fold6,-1,bpm 100-130,193,0.933108,0.894636,0.939422,171,0.884929,0.843927,0.910882
beat_this-fold6,-1,bpm 130-160,88,0.931199,0.854729,0.904348,81,0.888327,0.770703,0.853082
beat_this-fold6,-1,bpm 160+,72,0.877764,0.733942,0.816839,69,0.873184,0.747455,0.829488
beat_this-fold6,-1,ds:asap,68,0.735337,0.517856,0.603847,68,0.596786,0.171999,0.571602
beat_this-fold6,-1,ds:ballroom,85,0.975099,0.974306,0.974306,85,0.954411,0.945539,0.951158
beat_this-fold6,-1,ds:beatles,23,0.975712,0.944538,0.986887,23,0.925663,0.821299,0.885749
beat_this-fold6,-1,ds:candombe,4,1.000000,1.000000,1.000000,4,1.000000,1.000000,1.000000
beat_this-fold6,-1,ds:filosax,6,0.998316,0.996667,0.996667,6,1.000000,1.000000,1.000000
beat_this-fold6,-1,ds:groove_midi,42,0.956737,0.936259,0.959539,42,0.826479,0.776582,0.865688
beat_this-fold6,-1,ds:guitarset,22,0.903913,0.850015,0.865855,22,0.918373,0.936616,0.936616
beat_this-fold6,-1,ds:hainsworth,27,0.903869,0.829373,0.964263,27,0.890469,0.847746,0.915318
beat_this-fold6,-1,ds:harmonix,114,0.977459,0.930303,0.980212,114,0.916683,0.856526,0.937444
beat_this-fold6,-1,ds:hjdb,29,0.990632,0.982180,0.982180,29,0.971277,0.962770,0.974265
beat_this-fold6,-1,ds:jaah,14,0.926072,0.790678,0.933535,14,0.901667,0.798550,0.827511
beat_this-fold6,-1,ds:rwc,28,0.846095,0.711977,0.868822,28,0.760646,0.576752,0.732787
beat_this-fold6,-1,ds:simac,74,0.815186,0.730961,0.825664,0,nan,nan,nan
beat_this-fold6,-1,ds:smc,27,0.656938,0.587649,0.642091,0,nan,nan,nan
beat_this-fold6,-1,ds:tapcorrect,12,0.879704,0.642514,0.898757,12,0.772146,0.567131,0.688926
