arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_base,9,ALL,571,0.897703,0.821961,0.883310,469,0.895308,0.814069,0.884935
E_base,9,SMC,27,0.675526,0.657888,0.725484,0,nan,nan,nan
E_base,9,<70 bpm,63,0.760130,0.655944,0.755976,36,0.718091,0.421210,0.748300
E_base,9,SMC <70,15,0.626847,0.634634,0.714200,0,nan,nan,nan
E_base,9,>=70 bpm,508,0.914764,0.842549,0.899101,433,0.910042,0.846731,0.896295
E_base,9,bpm 0-70,63,0.760130,0.655944,0.755976,36,0.718091,0.421210,0.748300
E_base,9,bpm 70-100,138,0.877394,0.816702,0.856236,97,0.895238,0.828344,0.899191
E_base,9,bpm 100-130,198,0.931446,0.877696,0.918519,170,0.930744,0.899840,0.913225
E_base,9,bpm 130-160,88,0.930073,0.852377,0.933439,82,0.900054,0.831689,0.909841
E_base,9,bpm 160+,84,0.920796,0.791870,0.887780,84,0.894988,0.775167,0.845465
E_base,9,ds:asap,56,0.825278,0.625201,0.776455,56,0.779516,0.520177,0.737169
E_base,9,ds:ballroom,86,0.965565,0.941093,0.948154,86,0.964552,0.950483,0.955091
E_base,9,ds:beatles,23,0.946123,0.871058,0.914537,23,0.883105,0.788039,0.847868
E_base,9,ds:candombe,5,0.994424,0.988951,0.988951,5,0.985185,0.971429,0.971429
E_base,9,ds:filosax,6,0.989180,0.978841,0.978841,6,0.977208,0.956341,0.956341
E_base,9,ds:groove_midi,42,0.915774,0.849444,0.881440,42,0.916962,0.867615,0.908091
E_base,9,ds:guitarset,23,0.935947,0.907586,0.938523,23,0.915009,0.907674,0.907674
E_base,9,ds:hainsworth,28,0.929813,0.863377,0.931111,28,0.676179,0.548575,0.699713
E_base,9,ds:harmonix,114,0.959218,0.897872,0.961871,114,0.934477,0.853754,0.940964
E_base,9,ds:hjdb,29,0.973104,0.948596,0.959570,29,0.975625,0.967309,0.967309
E_base,9,ds:jaah,15,0.930640,0.830408,0.830575,15,0.832734,0.721328,0.779403
E_base,9,ds:rwc,29,0.884821,0.802223,0.869374,29,0.861640,0.826408,0.867329
E_base,9,ds:simac,75,0.762796,0.643279,0.745677,0,nan,nan,nan
E_base,9,ds:smc,27,0.675526,0.657888,0.725484,0,nan,nan,nan
E_base,9,ds:tapcorrect,13,0.923280,0.786172,0.934803,13,0.877052,0.720363,0.826574
