piece,dataset,AMLt_beat,AMLt_downbeat,CMLt_beat,CMLt_downbeat,Cemgil_beat,Cemgil_downbeat,F-measure_beat,F-measure_downbeat
asap/Bach_Fugue_bwv_862_Song04M/track.npy,asap,0.9481481481481482,0.3384615384615385,0.9481481481481482,0.09090909090909091,0.948362233193605,0.41731238798048376,0.9739776951672863,0.38636363636363635
asap/Bach_Fugue_bwv_863_LeeN01M/track.npy,asap,0.832258064516129,0.2987012987012987,0.832258064516129,0.10869565217391304,0.9329194485873404,0.5328762127049538,0.953020134228188,0.44705882352941173
asap/Bach_Fugue_bwv_863_Shychko01M/track.npy,asap,0.7948717948717948,0.6493506493506493,0.7948717948717948,0.030303030303030304,0.9212507001629227,0.6125804854884064,0.9423728813559323,0.5333333333333333
asap/Bach_Fugue_bwv_863_TongB01M/track.npy,asap,0.8974358974358975,0.33766233766233766,0.8974358974358975,0.1276595744680851,0.940649691710736,0.5601912311031845,0.9736842105263158,0.4883720930232558
asap/Bach_Fugue_bwv_868_GonzalezJ05M/track.npy,asap,0.7737226277372263,0.3125,0.7737226277372263,0.3125,0.8816039870634464,0.6698587183060958,0.9015151515151516,0.6875
asap/Bach_Fugue_bwv_873_Lisiecki13M/track.npy,asap,0.6940298507462687,0.5338345864661654,0.6940298507462687,0.10377358490566038,0.8838929557257243,0.6645172251110513,0.9149797570850203,0.6011560693641619
asap/Bach_Fugue_bwv_888_ZhaoK01M/track.npy,asap,0.6509433962264151,0.34615384615384615,0.6509433962264151,0.34615384615384615,0.7647670531467715,0.4104330686852737,0.7783251231527093,0.3913043478260869
asap/Bach_Prelude_bwv_867_HuNY01M/track.npy,asap,0.7920792079207921,0.6,0.7920792079207921,0.0,0.89295959328487,0.45551326107788437,0.9326424870466321,0.4776119402985074
asap/Bach_Prelude_bwv_867_Sham01M/track.npy,asap,0.6728971962616822,0.4222222222222222,0.6728971962616822,0.0,0.8676590824167797,0.3952705887871823,0.9045226130653266,0.39344262295081966
asap/Bach_Prelude_bwv_868_GonzalezJ05M/track.npy,asap,0.9857142857142858,0.5294117647058824,0.9857142857142858,0.5294117647058824,0.9642042076173679,0.6090426825053114,0.9857142857142858,0.5882352941176471
asap/Bach_Prelude_bwv_880_LeungR01M/track.npy,asap,0.990521327014218,0.21428571428571427,0.990521327014218,0.21428571428571427,0.9658038208056064,0.5100002247560936,0.990521327014218,0.53781512605042
asap/Bach_Prelude_bwv_880_WangA04M/track.npy,asap,0.7714285714285715,0.42857142857142855,0.7714285714285715,0.42857142857142855,0.8611135518654097,0.6185222505438965,0.8850855745721272,0.6363636363636364
asap/Bach_Prelude_bwv_891_BLINOV04M/track.npy,asap,0.7857142857142857,0.3333333333333333,0.7857142857142857,0.3333333333333333,0.8580457167774155,0.7367585101314427,0.8814589665653496,0.764705882352941
asap/Bach_Prelude_bwv_891_Duepree06M/track.npy,asap,0.9375,0.4,0.9375,0.4,0.9551125582364723,0.7043608494812186,0.9748427672955976,0.7164179104477612
asap/Beethoven_Piano_Sonatas_17-1_KaszoS09M/track.npy,asap,0.6486090775988287,0.24267782426778242,0.06923682140047208,0.22327044025157233,0.6986475212191054,0.5116504768605348,0.6519959058341863,0.5314183123877917
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_GuoE02M/track.npy,asap,0.7433628318584071,0.32,0.053156146179401995,0.18584070796460178,0.7094330253401417,0.5328150096825595,0.6277695716395864,0.5531914893617021
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_KabuliL02M/track.npy,asap,0.5803921568627451,0.32894736842105265,0.13842746400885936,0.22123893805309736,0.707432488100195,0.556000208485024,0.6779900920028308,0.5714285714285714
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_Richardson02M/track.npy,asap,0.6617647058823529,0.31756756756756754,0.06430155210643015,0.2079646017699115,0.6856661457501914,0.5383440872537392,0.6342525399129173,0.5508021390374331
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_TuanS02M/track.npy,asap,0.7367256637168141,0.25663716814159293,0.047619047619047616,0.25663716814159293,0.7102638912644513,0.5654017512329573,0.6287822878228783,0.595959595959596
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_WangH03M/track.npy,asap,0.7278761061946902,0.36054421768707484,0.0598669623059867,0.18584070796460178,0.717057259276636,0.5461285020381034,0.6336779911373708,0.546916890080429
asap/Beethoven_Piano_Sonatas_21-1_KaiRuiR02M/track.npy,asap,0.79177545691906,0.4117647058823529,0.79177545691906,0.3026315789473684,0.898886418119607,0.7365415526956325,0.9259007477906186,0.740983606557377
asap/Beethoven_Piano_Sonatas_21-1_Sekino05M/track.npy,asap,0.8391959798994975,0.576214405360134,0.8391959798994975,0.17118997912317327,0.8932016898043302,0.687854079436053,0.9256410256410257,0.6632390745501285
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_GonzalezJ06M/track.npy,asap,0.672254819782062,0.5534246575342465,0.672254819782062,0.5534246575342465,0.8329496386583749,0.7625804844251158,0.8677905944986691,0.7951807228915663
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_KimSY02M/track.npy,asap,0.7560771165129925,0.35356200527704484,0.7560771165129925,0.35356200527704484,0.8561929421257649,0.6766036661072935,0.8928727590730214,0.7168141592920354
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_LeeN02M/track.npy,asap,0.7703269069572506,0.5552407932011332,0.7703269069572506,0.5552407932011332,0.8658420606483319,0.781288201762672,0.9035621198957429,0.8128834355828221
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_RichardsonC02M/track.npy,asap,0.7887678122380554,0.34517766497461927,0.7887678122380554,0.34517766497461927,0.8600114968680329,0.6632725981975633,0.901859057501081,0.6955266955266955
