piece,dataset,AMLt_beat,AMLt_downbeat,CMLt_beat,CMLt_downbeat,Cemgil_beat,Cemgil_downbeat,F-measure_beat,F-measure_downbeat
asap/Bach_Fugue_bwv_862_Song04M/track.npy,asap,0.9632352941176471,0.2,0.9632352941176471,0.11904761904761904,0.9548777292124917,0.3624176857736894,0.9777777777777777,0.3466666666666667
asap/Bach_Fugue_bwv_863_LeeN01M/track.npy,asap,0.9741935483870968,0.3157894736842105,0.9741935483870968,0.15384615384615385,0.9702369274177332,0.44959391347175626,0.9902912621359222,0.37837837837837845
asap/Bach_Fugue_bwv_863_Shychko01M/track.npy,asap,0.8076923076923077,0.6363636363636364,0.8076923076923077,0.046153846153846156,0.9249735679919818,0.6134426270404754,0.945945945945946,0.5576923076923078
asap/Bach_Fugue_bwv_863_TongB01M/track.npy,asap,0.9358974358974359,0.24390243902439024,0.9358974358974359,0.24390243902439024,0.9504069796616617,0.5688579607833804,0.9837133550488599,0.55
asap/Bach_Fugue_bwv_868_GonzalezJ05M/track.npy,asap,0.7971014492753623,0.34375,0.7971014492753623,0.34375,0.9154026475885957,0.67116763013664,0.9358490566037736,0.6875
asap/Bach_Fugue_bwv_873_Lisiecki13M/track.npy,asap,0.8582089552238806,0.48120300751879697,0.8582089552238806,0.1717171717171717,0.9309405663895662,0.6976997422884657,0.9593810444874274,0.6626506024096385
asap/Bach_Fugue_bwv_888_ZhaoK01M/track.npy,asap,0.7169811320754716,0.34615384615384615,0.7169811320754716,0.34615384615384615,0.8323303246073915,0.5099106614583793,0.8426395939086294,0.48000000000000004
asap/Bach_Prelude_bwv_867_HuNY01M/track.npy,asap,0.8854166666666666,0.5555555555555556,0.8854166666666666,0.0,0.9191263886811051,0.42037951717827504,0.9574468085106383,0.4375
asap/Bach_Prelude_bwv_867_Sham01M/track.npy,asap,0.845360824742268,0.4666666666666667,0.845360824742268,0.02564102564102564,0.9225159180847043,0.4049516551040411,0.9523809523809524,0.3870967741935484
asap/Bach_Prelude_bwv_868_GonzalezJ05M/track.npy,asap,0.971830985915493,0.47058823529411764,0.971830985915493,0.47058823529411764,0.9730653177532941,0.606163212589454,0.9929078014184397,0.6060606060606061
asap/Bach_Prelude_bwv_880_LeungR01M/track.npy,asap,0.9905660377358491,0.2714285714285714,0.9905660377358491,0.2714285714285714,0.9689205196213188,0.5804619232336293,0.9929078014184397,0.608
asap/Bach_Prelude_bwv_880_WangA04M/track.npy,asap,0.8504672897196262,0.38571428571428573,0.8504672897196262,0.38571428571428573,0.8955657927394987,0.5992882896879096,0.9198113207547169,0.6165413533834587
asap/Bach_Prelude_bwv_891_BLINOV04M/track.npy,asap,0.834319526627219,0.3950617283950617,0.834319526627219,0.3950617283950617,0.9109343916110629,0.7591216083317295,0.9333333333333333,0.782608695652174
asap/Bach_Prelude_bwv_891_Duepree06M/track.npy,asap,0.95,0.4625,0.95,0.4625,0.9636144777300967,0.7582946609861458,0.9811320754716981,0.7681159420289855
asap/Beethoven_Piano_Sonatas_17-1_KaszoS09M/track.npy,asap,0.662613981762918,0.2597402597402597,0.04956726986624705,0.2138364779874214,0.6853565797148955,0.5211691817475563,0.6345256609642301,0.5428051001821493
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_GuoE02M/track.npy,asap,0.7057522123893806,0.2937062937062937,0.05537098560354374,0.2079646017699115,0.6995217061399168,0.5362772091729362,0.6219239373601789,0.5582655826558266
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_KabuliL02M/track.npy,asap,0.5955734406438632,0.3053097345132743,0.12181616832779624,0.3053097345132743,0.703284876881473,0.5777825555784167,0.6685714285714286,0.6025974025974026
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_Richardson02M/track.npy,asap,0.6474358974358975,0.2953020134228188,0.057649667405764965,0.2079646017699115,0.6769214020373351,0.5231243356536786,0.6233576642335765,0.544
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_TuanS02M/track.npy,asap,0.7411504424778761,0.27710843373493976,0.036544850498338874,0.24778761061946902,0.6975452707821657,0.5659134886303523,0.6142433234421365,0.5969387755102041
asap/Beethoven_Piano_Sonatas_17-1_no_repeat_WangH03M/track.npy,asap,0.7450110864745011,0.3103448275862069,0.04656319290465632,0.2079646017699115,0.7236091018858848,0.5525314771658597,0.6292974588938715,0.5660377358490566
asap/Beethoven_Piano_Sonatas_21-1_KaiRuiR02M/track.npy,asap,0.7885117493472585,0.3697813121272366,0.7885117493472585,0.3697813121272366,0.9002291101491904,0.7334156404122871,0.9246575342465753,0.7471783295711062
asap/Beethoven_Piano_Sonatas_21-1_Sekino05M/track.npy,asap,0.8241206030150754,0.5326633165829145,0.8241206030150754,0.20382165605095542,0.8855625819194994,0.6930002347523757,0.9185248713550601,0.6831168831168831
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_GonzalezJ06M/track.npy,asap,0.6538139145012574,0.5316804407713499,0.6538139145012574,0.5316804407713499,0.8244037267808209,0.7480035763582034,0.8588077095472881,0.7794561933534743
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_KimSY02M/track.npy,asap,0.757753562447611,0.337696335078534,0.757753562447611,0.337696335078534,0.8596296632730424,0.6818067149991686,0.8968845985081176,0.7195301027900147
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_LeeN02M/track.npy,asap,0.7426655490360435,0.5284090909090909,0.7426655490360435,0.5284090909090909,0.859186170456665,0.7644358662903242,0.8923076923076924,0.7956989247311829
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_RichardsonC02M/track.npy,asap,0.7845766974015088,0.3601036269430052,0.7845766974015088,0.3601036269430052,0.8640509763012374,0.6736638439877991,0.8974804517810598,0.6948905109489052
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_Shychko02M/track.npy,asap,0.7688442211055276,0.3768844221105528,0.7688442211055276,0.3241206030150754,0.8826095167877989,0.7043277139689773,0.9135802469135803,0.7317073170731707
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_Sladek02M/track.npy,asap,0.7158424140821459,0.5,0.7158424140821459,0.5,0.8517779554797847,0.7406356977076834,0.884377758164166,0.7629513343799058
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_Song03M/track.npy,asap,0.7179916317991631,0.5297619047619048,0.7179916317991631,0.5297619047619048,0.8689809820481003,0.7507044703643951,0.8940338379341051,0.7716535433070866
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_SunY02M/track.npy,asap,0.7684563758389261,0.34285714285714286,0.7684563758389261,0.3425,0.8504919121726539,0.6526065857200715,0.8778396913844835,0.673352435530086
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_Tetzloff05M/track.npy,asap,0.7013422818791947,0.4087193460490463,0.7013422818791947,0.4087193460490463,0.8350802798969417,0.693023520721881,0.8779405237461163,0.7218045112781954
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_ToA02M/track.npy,asap,0.7317686504610227,0.42783505154639173,0.7317686504610227,0.42783505154639173,0.8557258562248741,0.7260357466361481,0.8780273007485688,0.7423580786026202
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_TongB03M/track.npy,asap,0.8206202849958089,0.4264705882352941,0.8206202849958089,0.4264705882352941,0.8899927196599252,0.7333075526436609,0.9268714842059714,0.7694483734087694
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_WangA02M/track.npy,asap,0.7256711409395973,0.395,0.7256711409395973,0.395,0.8382493895095647,0.6852217344262734,0.8670774647887324,0.7134670487106018
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_YeZ02M/track.npy,asap,0.7520938023450586,0.56973293768546,0.7520938023450586,0.56973293768546,0.8797936680516356,0.7850620376473942,0.9102058694699955,0.8176100628930817
asap/Beethoven_Piano_Sonatas_21-1_no_repeat_ZhangW01M/track.npy,asap,0.779547359597653,0.35384615384615387,0.779547359597653,0.35384615384615387,0.8724230719698403,0.7048533254096748,0.9063604240282687,0.7314949201741654
asap/Beethoven_Piano_Sonatas_9-3_Tysman05M/track.npy,asap,0.5520628683693517,0.35119047619047616,0.2025,0.35119047619047616,0.7373809692166045,0.6996485368439768,0.7145038167938932,0.7297297297297298
asap/Chopin_Ballades_3_Ko11M/track.npy,asap,0.6142557651991615,0.41841004184100417,0.6142557651991615,0.41841004184100417,0.7400741876793666,0.6478439141260298,0.7818574514038877,0.6785714285714285
asap/Chopin_Ballades_3_LinPeng06M/track.npy,asap,0.6457023060796646,0.3598326359832636,0.6457023060796646,0.3598326359832636,0.7382732527666789,0.5510309732170251,0.7803837953091686,0.5842217484008528
asap/Chopin_Etudes_op_10_1_ChenW03M/track.npy,asap,0.8272425249169435,0.9230769230769231,0.8272425249169435,0.9230769230769231,0.8490189891429104,0.8999843669114823,0.908485856905158,0.9411764705882353
asap/Chopin_Etudes_op_10_1_KaiRuiR03M/track.npy,asap,0.8831168831168831,0.9605263157894737,0.8831168831168831,0.9605263157894737,0.9034422287720544,0.9291142896993568,0.9458128078817735,0.9599999999999999
asap/Chopin_Etudes_op_10_1_LiYZ02M/track.npy,asap,0.9735099337748344,0.9342105263157895,0.9735099337748344,0.9342105263157895,0.9510333902518125,0.9304781628372547,0.9900332225913622,0.9536423841059603
asap/Chopin_Etudes_op_10_1_LuM02M/track.npy,asap,0.6454849498327759,0.9090909090909091,0.6454849498327759,0.9090909090909091,0.7454412207994837,0.8663150328706731,0.8027210884353742,0.8874172185430463
asap/Chopin_Etudes_op_10_1_MunA07M/track.npy,asap,0.7833333333333333,0.9733333333333334,0.7833333333333333,0.9733333333333334,0.8604668681156659,0.9339036817614802,0.9405772495755518,0.9932885906040269
asap/Chopin_Etudes_op_10_1_SunY03M/track.npy,asap,0.88,1.0,0.88,1.0,0.8778216513331408,0.9144931176959307,0.9547738693467336,0.9866666666666668
asap/Chopin_Etudes_op_10_1_YeF03M/track.npy,asap,0.47,0.8414634146341463,0.47,0.8414634146341463,0.7002158480281755,0.8260623979823779,0.7893805309734514,0.8917197452229298
asap/Chopin_Etudes_op_10_1_YuP02M/track.npy,asap,0.9504950495049505,0.9342105263157895,0.9504950495049505,0.9342105263157895,0.9395124940144892,0.9175622846019932,0.9801324503311258,0.9536423841059603
asap/Haydn_Keyboard_Sonatas_39-3_Yarden07M/track.npy,asap,0.9438669438669439,0.8983050847457628,0.9438669438669439,0.8983050847457628,0.9410742159894655,0.916388277209944,0.9800629590766002,0.9529914529914529
asap/Liszt_Annees_de_pelerinage_2_1_Gondoliera_LeungM08M/track.npy,asap,0.3983050847457627,0.2796610169491525,0.3983050847457627,0.2796610169491525,0.5475026775950379,0.44356577097810307,0.5893271461716937,0.47663551401869164
asap/Liszt_Annees_de_pelerinage_2_1_Gondoliera_LeungM12M/track.npy,asap,0.2591093117408907,0.3644067796610169,0.2591093117408907,0.3644067796610169,0.48177860735680184,0.4616411956427693,0.5175983436853001,0.47533632286995514
asap/Rachmaninoff_Preludes_op_23_6_Nikiforov14M/track.npy,asap,0.34146341463414637,0.25925925925925924,0.34146341463414637,0.04838709677419355,0.573300605977923,0.4412558857602116,0.6007067137809188,0.4660194174757281
asap/Schubert_Impromptu_op142_3_Richardson07M/track.npy,asap,0.6780072904009721,0.5158150851581509,0.12398921832884097,0.1619047619047619,0.6993709751878163,0.6266997194416348,0.6845753899480069,0.6449136276391555
asap/Schubert_Impromptu_op142_3_RichardsonC06M/track.npy,asap,0.7069167643610785,0.4426229508196721,0.07535121328224777,0.19873817034700317,0.6541289066669556,0.6067699061682481,0.6561983471074381,0.655367231638418
