arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
G_eventterm,9,ALL,571,0.904957,0.831023,0.903252,469,0.889908,0.821382,0.890048
G_eventterm,9,SMC,27,0.673006,0.565947,0.667962,0,nan,nan,nan
G_eventterm,9,<70 bpm,63,0.738919,0.570076,0.775117,36,0.657437,0.395069,0.685752
G_eventterm,9,SMC <70,15,0.620292,0.502580,0.669004,0,nan,nan,nan
G_eventterm,9,>=70 bpm,508,0.925548,0.863385,0.919143,433,0.909236,0.856826,0.907034
G_eventterm,9,bpm 0-70,63,0.738919,0.570076,0.775117,36,0.657437,0.395069,0.685752
G_eventterm,9,bpm 70-100,138,0.884471,0.813609,0.876034,97,0.880015,0.824516,0.869770
G_eventterm,9,bpm 100-130,198,0.950474,0.919967,0.947597,170,0.936411,0.915446,0.927759
G_eventterm,9,bpm 130-160,88,0.932186,0.854653,0.934870,82,0.902761,0.852510,0.932247
G_eventterm,9,bpm 160+,84,0.927323,0.820934,0.906417,84,0.894301,0.779714,0.883506
G_eventterm,9,ds:asap,56,0.830954,0.660022,0.821659,56,0.743936,0.503964,0.760788
G_eventterm,9,ds:ballroom,86,0.969901,0.953085,0.958842,86,0.962785,0.944679,0.944679
G_eventterm,9,ds:beatles,23,0.945778,0.869746,0.913224,23,0.878248,0.790124,0.844471
G_eventterm,9,ds:candombe,5,0.996260,0.992590,0.992590,5,1.000000,1.000000,1.000000
G_eventterm,9,ds:filosax,6,0.996168,0.992358,0.992358,6,0.992593,0.985507,0.985507
G_eventterm,9,ds:groove_midi,42,0.902473,0.829415,0.864378,42,0.899856,0.847319,0.887795
G_eventterm,9,ds:guitarset,23,0.946682,0.928633,0.955704,23,0.925756,0.950641,0.950641
G_eventterm,9,ds:hainsworth,28,0.906527,0.802921,0.908115,28,0.683901,0.601635,0.719388
G_eventterm,9,ds:harmonix,114,0.965279,0.912341,0.971004,114,0.936347,0.877964,0.949498
G_eventterm,9,ds:hjdb,29,0.970409,0.930331,0.946458,29,0.978310,0.967276,0.967276
G_eventterm,9,ds:jaah,15,0.946368,0.875489,0.875489,15,0.839767,0.776674,0.843564
G_eventterm,9,ds:rwc,29,0.863564,0.797279,0.830262,29,0.824464,0.787461,0.818470
G_eventterm,9,ds:simac,75,0.818347,0.708456,0.880525,0,nan,nan,nan
G_eventterm,9,ds:smc,27,0.673006,0.565947,0.667962,0,nan,nan,nan
G_eventterm,9,ds:tapcorrect,13,0.926475,0.795083,0.940313,13,0.915039,0.750355,0.867101
