arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
S_omega2,19,bpm 130-160,88,0.918000,0.841959,0.920169,82,0.885788,0.831407,0.919348
S_omega2,19,bpm 160+,84,0.892390,0.668134,0.763286,84,0.881284,0.804236,0.863068
S_omega2,19,ds:asap,56,0.798395,0.601061,0.755783,56,0.765700,0.532420,0.751987
S_omega2,19,ds:ballroom,86,0.952904,0.897100,0.901731,86,0.955746,0.956337,0.962967
S_omega2,19,ds:beatles,23,0.926729,0.857941,0.899004,23,0.867522,0.801317,0.854457
S_omega2,19,ds:candombe,5,0.982162,0.963579,0.963579,5,0.978818,0.986667,0.986667
S_omega2,19,ds:filosax,6,0.984280,0.858749,0.858749,6,0.996296,0.992754,0.992754
S_omega2,19,ds:groove_midi,42,0.881821,0.839152,0.869409,42,0.876300,0.854780,0.899530
S_omega2,19,ds:guitarset,23,0.883994,0.878515,0.909571,23,0.850696,0.920383,0.920383
S_omega2,19,ds:hainsworth,28,0.925307,0.853350,0.923588,28,0.680661,0.558100,0.717865
S_omega2,19,ds:harmonix,114,0.948262,0.888777,0.955680,114,0.927288,0.861810,0.947595
S_omega2,19,ds:hjdb,29,0.960214,0.923483,0.924133,29,0.974045,0.974087,0.974087
S_omega2,19,ds:jaah,15,0.893879,0.679837,0.683318,15,0.812184,0.797848,0.814898
S_omega2,19,ds:rwc,29,0.862974,0.781242,0.851562,29,0.853858,0.819318,0.858424
S_omega2,19,ds:simac,75,0.779094,0.754472,0.848723,0,nan,nan,nan
S_omega2,19,ds:smc,27,0.640895,0.613761,0.700287,0,nan,nan,nan
S_omega2,19,ds:tapcorrect,13,0.918299,0.805623,0.949081,13,0.883858,0.751063,0.856465
S_postime,19,ALL,571,0.880026,0.807965,0.867908,469,0.879293,0.807170,0.885459
S_postime,19,SMC,27,0.646260,0.612815,0.692140,0,nan,nan,nan
S_postime,19,<70 bpm,63,0.733535,0.649676,0.767434,36,0.678545,0.393154,0.744973
S_postime,19,SMC <70,15,0.591488,0.574394,0.670716,0,nan,nan,nan
S_postime,19,>=70 bpm,508,0.898193,0.827595,0.880369,433,0.895983,0.841592,0.897140
S_postime,19,bpm 0-70,63,0.733535,0.649676,0.767434,36,0.678545,0.393154,0.744973
S_postime,19,bpm 70-100,138,0.865297,0.836999,0.877662,97,0.872026,0.804943,0.887008
S_postime,19,bpm 100-130,198,0.915576,0.884019,0.917613,170,0.917502,0.895453,0.917282
S_postime,19,bpm 130-160,88,0.918405,0.841871,0.918906,82,0.888303,0.822230,0.906410
S_postime,19,bpm 160+,84,0.890087,0.664190,0.756653,84,0.887596,0.793808,0.859026
S_postime,19,ds:asap,56,0.791439,0.586218,0.734109,56,0.758775,0.508290,0.724114
S_postime,19,ds:ballroom,86,0.951301,0.891664,0.896327,86,0.949474,0.940197,0.948964
S_postime,19,ds:beatles,23,0.921920,0.843505,0.897651,23,0.864752,0.764514,0.838063
S_postime,19,ds:candombe,5,0.982094,0.953437,0.953437,5,0.986207,0.973333,0.973333
S_postime,19,ds:filosax,6,0.983563,0.868948,0.868948,6,1.000000,1.000000,1.000000
S_postime,19,ds:groove_midi,42,0.880541,0.832672,0.862238,42,0.875378,0.837891,0.878367
S_postime,19,ds:guitarset,23,0.887085,0.860569,0.894482,23,0.866001,0.922441,0.922441
S_postime,19,ds:hainsworth,28,0.910617,0.839732,0.909970,28,0.667068,0.524187,0.740109
S_postime,19,ds:harmonix,114,0.945551,0.884175,0.950466,114,0.923480,0.847337,0.941643
S_postime,19,ds:hjdb,29,0.962223,0.927373,0.927948,29,0.975860,0.966575,0.966575
S_postime,19,ds:jaah,15,0.893005,0.668545,0.670073,15,0.827994,0.792460,0.845374
S_postime,19,ds:rwc,29,0.860513,0.779243,0.848122,29,0.849933,0.818354,0.855605
S_postime,19,ds:simac,75,0.774941,0.758265,0.847155,0,nan,nan,nan
S_postime,19,ds:smc,27,0.646260,0.612815,0.692140,0,nan,nan,nan
S_postime,19,ds:tapcorrect,13,0.911266,0.803496,0.950286,13,0.878113,0.727689,0.867338
