arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_warmup,19,ALL,571,0.858460,0.776869,0.833505,469,0.896731,0.822351,0.890992
E_warmup,19,SMC,27,0.674850,0.655626,0.724223,0,nan,nan,nan
E_warmup,19,<70 bpm,63,0.667109,0.536085,0.665753,36,0.711272,0.427093,0.743902
E_warmup,19,SMC <70,15,0.629221,0.641489,0.718389,0,nan,nan,nan
E_warmup,19,>=70 bpm,508,0.882190,0.806729,0.854309,433,0.912150,0.855213,0.903221
E_warmup,19,bpm 0-70,63,0.667109,0.536085,0.665753,36,0.711272,0.427093,0.743902
E_warmup,19,bpm 70-100,138,0.806591,0.726015,0.754059,97,0.894167,0.837993,0.897593
E_warmup,19,bpm 100-130,198,0.901658,0.849295,0.876688,170,0.932141,0.905330,0.919694
E_warmup,19,bpm 130-160,88,0.916520,0.838869,0.917450,82,0.900845,0.838042,0.920729
E_warmup,19,bpm 160+,84,0.924537,0.805330,0.900109,84,0.903496,0.790431,0.859289
E_warmup,19,ds:asap,56,0.825370,0.636466,0.786219,56,0.777088,0.526463,0.732198
E_warmup,19,ds:ballroom,86,0.966623,0.942137,0.949547,86,0.967094,0.957369,0.963999
E_warmup,19,ds:beatles,23,0.945808,0.865612,0.912562,23,0.884223,0.799905,0.859734
E_warmup,19,ds:candombe,5,0.998261,0.996552,0.996552,5,1.000000,1.000000,1.000000
E_warmup,19,ds:filosax,6,0.985307,0.971206,0.971206,6,0.977606,0.949522,0.949522
E_warmup,19,ds:groove_midi,42,0.918963,0.852623,0.887323,42,0.919561,0.864836,0.905312
E_warmup,19,ds:guitarset,23,0.937387,0.909087,0.940630,23,0.923222,0.931953,0.931953
E_warmup,19,ds:hainsworth,28,0.932307,0.867386,0.937583,28,0.668133,0.559299,0.712331
E_warmup,19,ds:harmonix,114,0.961333,0.900787,0.964830,114,0.938679,0.864226,0.946928
E_warmup,19,ds:hjdb,29,0.974460,0.950327,0.956027,29,0.981976,0.976975,0.976975
E_warmup,19,ds:jaah,15,0.944425,0.868469,0.868469,15,0.844976,0.750614,0.803566
E_warmup,19,ds:rwc,29,0.884370,0.810635,0.875971,29,0.856422,0.834712,0.871096
E_warmup,19,ds:simac,75,0.455055,0.277230,0.343130,0,nan,nan,nan
E_warmup,19,ds:smc,27,0.674850,0.655626,0.724223,0,nan,nan,nan
E_warmup,19,ds:tapcorrect,13,0.915243,0.763246,0.911877,13,0.855092,0.694888,0.807422
