arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_base,19,ALL,571,0.893603,0.811766,0.878092,469,0.898330,0.824566,0.893054
E_base,19,SMC,27,0.675505,0.667109,0.736838,0,nan,nan,nan
E_base,19,<70 bpm,63,0.758967,0.644038,0.751888,36,0.718399,0.439275,0.756084
E_base,19,SMC <70,15,0.633470,0.658190,0.737756,0,nan,nan,nan
E_base,19,>=70 bpm,508,0.910300,0.832567,0.893743,433,0.913289,0.856599,0.904442
E_base,19,bpm 0-70,63,0.758967,0.644038,0.751888,36,0.718399,0.439275,0.756084
E_base,19,bpm 70-100,138,0.865204,0.785847,0.832944,97,0.898924,0.842604,0.902616
E_base,19,bpm 100-130,198,0.928116,0.869949,0.918585,170,0.932976,0.906820,0.920205
E_base,19,bpm 130-160,88,0.927008,0.848569,0.928045,82,0.899070,0.834843,0.917159
E_base,19,bpm 160+,84,0.924885,0.804440,0.899137,84,0.903916,0.792363,0.862235
E_base,19,ds:asap,56,0.826095,0.635967,0.789296,56,0.784123,0.535911,0.742339
E_base,19,ds:ballroom,86,0.968063,0.945026,0.952741,86,0.970083,0.962449,0.967057
E_base,19,ds:beatles,23,0.945174,0.863414,0.917102,23,0.884223,0.799905,0.859734
E_base,19,ds:candombe,5,0.998261,0.996552,0.996552,5,1.000000,1.000000,1.000000
E_base,19,ds:filosax,6,0.987098,0.974675,0.974675,6,0.977606,0.949522,0.949522
E_base,19,ds:groove_midi,42,0.918768,0.853525,0.889303,42,0.919828,0.870608,0.911084
E_base,19,ds:guitarset,23,0.936903,0.907216,0.938153,23,0.924073,0.936134,0.936134
E_base,19,ds:hainsworth,28,0.932196,0.867729,0.935463,28,0.673556,0.561301,0.724445
E_base,19,ds:harmonix,114,0.959962,0.898241,0.961736,114,0.938203,0.862967,0.942975
E_base,19,ds:hjdb,29,0.971688,0.946289,0.954978,29,0.978815,0.971067,0.971067
E_base,19,ds:jaah,15,0.941352,0.861185,0.861185,15,0.846965,0.753661,0.805418
E_base,19,ds:rwc,29,0.885661,0.812630,0.878665,29,0.856333,0.831387,0.871401
E_base,19,ds:simac,75,0.723611,0.541714,0.675801,0,nan,nan,nan
E_base,19,ds:smc,27,0.675505,0.667109,0.736838,0,nan,nan,nan
E_base,19,ds:tapcorrect,13,0.916351,0.766590,0.915221,13,0.857756,0.698270,0.810804
