arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
S_g05a1,4,ALL,571,0.893158,0.800788,0.873115,469,0.876134,0.785272,0.865117
S_g05a1,4,SMC,27,0.621122,0.550462,0.663430,0,nan,nan,nan
S_g05a1,4,<70 bpm,63,0.722605,0.529008,0.730793,36,0.675067,0.429575,0.646626
S_g05a1,4,SMC <70,15,0.550567,0.475092,0.616976,0,nan,nan,nan
S_g05a1,4,>=70 bpm,508,0.914309,0.834493,0.890765,433,0.892851,0.814845,0.883282
S_g05a1,4,bpm 0-70,63,0.722605,0.529008,0.730793,36,0.675067,0.429575,0.646626
S_g05a1,4,bpm 70-100,138,0.880458,0.802839,0.863796,97,0.866866,0.800346,0.881871
S_g05a1,4,bpm 100-130,198,0.935246,0.883324,0.901751,170,0.919457,0.881250,0.908325
S_g05a1,4,bpm 130-160,88,0.922744,0.842586,0.928487,82,0.885592,0.785289,0.876810
S_g05a1,4,bpm 160+,84,0.911733,0.762917,0.869660,84,0.876097,0.726048,0.840546
S_g05a1,4,ds:asap,56,0.819382,0.578608,0.777125,56,0.713328,0.404498,0.664296
S_g05a1,4,ds:ballroom,86,0.963031,0.938795,0.950541,86,0.948990,0.935985,0.954903
S_g05a1,4,ds:beatles,23,0.939245,0.871175,0.911128,23,0.884327,0.782539,0.859889
S_g05a1,4,ds:candombe,5,0.998131,0.996296,0.996296,5,1.000000,1.000000,1.000000
S_g05a1,4,ds:filosax,6,0.993025,0.976456,0.976456,6,0.992593,0.985507,0.985507
S_g05a1,4,ds:groove_midi,42,0.901516,0.823227,0.869402,42,0.899725,0.849014,0.888201
S_g05a1,4,ds:guitarset,23,0.953427,0.884774,0.884822,23,0.971388,0.939032,0.939032
S_g05a1,4,ds:hainsworth,28,0.940728,0.907526,0.907526,28,0.661575,0.547760,0.691064
S_g05a1,4,ds:harmonix,114,0.942150,0.854019,0.945928,114,0.905142,0.811183,0.906845
S_g05a1,4,ds:hjdb,29,0.969505,0.941252,0.962101,29,0.970950,0.960399,0.960399
S_g05a1,4,ds:jaah,15,0.933447,0.855162,0.855162,15,0.809489,0.746487,0.768515
S_g05a1,4,ds:rwc,29,0.865170,0.717768,0.813494,29,0.850618,0.786441,0.823787
S_g05a1,4,ds:simac,75,0.792886,0.665160,0.767095,0,nan,nan,nan
S_g05a1,4,ds:smc,27,0.621122,0.550462,0.663430,0,nan,nan,nan
S_g05a1,4,ds:tapcorrect,13,0.904122,0.757813,0.893104,13,0.864912,0.716178,0.832733
S_g05a1,9,ALL,571,0.902356,0.823064,0.894633,469,0.882849,0.795901,0.872304
S_g05a1,9,SMC,27,0.633639,0.598636,0.717964,0,nan,nan,nan
S_g05a1,9,<70 bpm,63,0.740849,0.572672,0.764072,36,0.667428,0.438952,0.654314
S_g05a1,9,SMC <70,15,0.569348,0.542178,0.691412,0,nan,nan,nan
S_g05a1,9,>=70 bpm,508,0.922386,0.854116,0.910824,433,0.900759,0.825578,0.890428
