arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_bgnorm,19,ALL,571,0.877224,0.790848,0.857788,469,0.880409,0.815978,0.886944
E_bgnorm,19,SMC,27,0.603826,0.483383,0.624664,0,nan,nan,nan
E_bgnorm,19,<70 bpm,63,0.693904,0.528150,0.687415,36,0.679254,0.400364,0.727703
E_bgnorm,19,SMC <70,15,0.518877,0.367716,0.567246,0,nan,nan,nan
E_bgnorm,19,>=70 bpm,508,0.899958,0.823427,0.878917,433,0.897133,0.850533,0.900184
E_bgnorm,19,bpm 0-70,63,0.693904,0.528150,0.687415,36,0.679254,0.400364,0.727703
E_bgnorm,19,bpm 70-100,138,0.867897,0.814781,0.871960,97,0.882326,0.822482,0.884819
E_bgnorm,19,bpm 100-130,198,0.916554,0.881647,0.915777,170,0.918998,0.899997,0.918610
E_bgnorm,19,bpm 130-160,88,0.919921,0.846311,0.918800,82,0.884525,0.828117,0.916811
E_bgnorm,19,bpm 160+,84,0.892598,0.676422,0.761677,84,0.882288,0.804700,0.864404
E_bgnorm,19,ds:asap,56,0.788621,0.577565,0.703189,56,0.761484,0.526240,0.731428
E_bgnorm,19,ds:ballroom,86,0.950755,0.885419,0.890854,86,0.952991,0.940601,0.946996
E_bgnorm,19,ds:beatles,23,0.921260,0.832300,0.907827,23,0.858448,0.777752,0.837581
E_bgnorm,19,ds:candombe,5,0.967927,0.935478,0.935478,5,0.943791,0.947381,0.947381
E_bgnorm,19,ds:filosax,6,0.978089,0.861219,0.861219,6,1.000000,1.000000,1.000000
E_bgnorm,19,ds:groove_midi,42,0.876888,0.831933,0.860546,42,0.881288,0.850848,0.896589
E_bgnorm,19,ds:guitarset,23,0.883536,0.854545,0.881115,23,0.852187,0.925776,0.925776
E_bgnorm,19,ds:hainsworth,28,0.908466,0.812745,0.912105,28,0.670116,0.544021,0.736032
E_bgnorm,19,ds:harmonix,114,0.945642,0.878676,0.950541,114,0.925728,0.856825,0.942287
E_bgnorm,19,ds:hjdb,29,0.963799,0.928065,0.932582,29,0.972789,0.968730,0.968730
E_bgnorm,19,ds:jaah,15,0.896313,0.687424,0.687424,15,0.824654,0.793540,0.818514
E_bgnorm,19,ds:rwc,29,0.865421,0.776999,0.824344,29,0.852038,0.825378,0.862669
E_bgnorm,19,ds:simac,75,0.773218,0.711813,0.830866,0,nan,nan,nan
E_bgnorm,19,ds:smc,27,0.603826,0.483383,0.624664,0,nan,nan,nan
E_bgnorm,19,ds:tapcorrect,13,0.914796,0.798431,0.948299,13,0.895977,0.756628,0.862030
E_bigN,19,ALL,571,0.897166,0.827924,0.885518,469,0.892184,0.817336,0.887038
E_bigN,19,SMC,27,0.665899,0.623711,0.706329,0,nan,nan,nan
E_bigN,19,<70 bpm,63,0.761356,0.656331,0.772120,36,0.713500,0.400702,0.710020
E_bigN,19,SMC <70,15,0.613039,0.575638,0.681213,0,nan,nan,nan
E_bigN,19,>=70 bpm,508,0.914009,0.849204,0.899581,433,0.907040,0.851975,0.901755
E_bigN,19,bpm 0-70,63,0.761356,0.656331,0.772120,36,0.713500,0.400702,0.710020
E_bigN,19,bpm 70-100,138,0.879503,0.840752,0.878383,97,0.886802,0.835436,0.895597
E_bigN,19,bpm 100-130,198,0.933071,0.901025,0.930802,170,0.930814,0.906311,0.922803
E_bigN,19,bpm 130-160,88,0.924200,0.845818,0.920613,82,0.896869,0.828508,0.913073
E_bigN,19,bpm 160+,84,0.915090,0.744487,0.838782,84,0.892226,0.784017,0.855222
E_bigN,19,ds:asap,56,0.817416,0.619220,0.764752,56,0.776221,0.526822,0.737886
E_bigN,19,ds:ballroom,86,0.960064,0.920948,0.924874,86,0.962915,0.948511,0.955777
E_bigN,19,ds:beatles,23,0.929733,0.860379,0.901442,23,0.865463,0.772164,0.825304
E_bigN,19,ds:candombe,5,0.985283,0.967528,0.967528,5,0.985185,0.957143,0.957143
E_bigN,19,ds:filosax,6,0.982888,0.925260,0.925260,6,0.988151,0.991667,0.991667
E_bigN,19,ds:groove_midi,42,0.896484,0.836935,0.860745,42,0.898139,0.866125,0.906601
E_bigN,19,ds:guitarset,23,0.917380,0.880110,0.913624,23,0.901168,0.924206,0.924206
E_bigN,19,ds:hainsworth,28,0.931700,0.861510,0.929001,28,0.680976,0.546824,0.726471
E_bigN,19,ds:harmonix,114,0.951731,0.896013,0.961929,114,0.932088,0.858813,0.937400
E_bigN,19,ds:hjdb,29,0.963792,0.936688,0.936688,29,0.969103,0.952459,0.952459
E_bigN,19,ds:jaah,15,0.948023,0.813039,0.813039,15,0.845685,0.756331,0.811252
E_bigN,19,ds:rwc,29,0.886457,0.780747,0.849761,29,0.865910,0.826423,0.862807
E_bigN,19,ds:simac,75,0.805634,0.767669,0.849681,0,nan,nan,nan
E_bigN,19,ds:smc,27,0.665899,0.623711,0.706329,0,nan,nan,nan
E_bigN,19,ds:tapcorrect,13,0.932098,0.816202,0.962091,13,0.901541,0.767587,0.879572
E_ctl,19,ALL,571,0.882583,0.811342,0.870042,469,0.880418,0.818916,0.890772
E_ctl,19,SMC,27,0.651906,0.624111,0.701165,0,nan,nan,nan
E_ctl,19,<70 bpm,63,0.737792,0.655581,0.767850,36,0.680085,0.411623,0.744122
E_ctl,19,SMC <70,15,0.595209,0.583148,0.673283,0,nan,nan,nan
E_ctl,19,>=70 bpm,508,0.900540,0.830659,0.882715,433,0.897074,0.852779,0.902964
E_ctl,19,bpm 0-70,63,0.737792,0.655581,0.767850,36,0.680085,0.411623,0.744122
E_ctl,19,bpm 70-100,138,0.870478,0.841540,0.881381,97,0.882812,0.834350,0.900828
E_ctl,19,bpm 100-130,198,0.917256,0.885979,0.918484,170,0.918182,0.899244,0.917928
E_ctl,19,bpm 130-160,88,0.918093,0.843957,0.920254,82,0.887715,0.830534,0.916879
E_ctl,19,bpm 160+,84,0.892135,0.668453,0.761270,84,0.879963,0.801739,0.861564
E_ctl,19,ds:asap,56,0.795192,0.593134,0.741379,56,0.755739,0.528831,0.747790
E_ctl,19,ds:ballroom,86,0.948637,0.890694,0.895357,86,0.946626,0.938298,0.949035
E_ctl,19,ds:beatles,23,0.925854,0.851133,0.908290,23,0.875560,0.804342,0.864171
E_ctl,19,ds:candombe,5,0.980259,0.952879,0.952879,5,0.986207,0.973333,0.973333
E_ctl,19,ds:filosax,6,0.979925,0.863894,0.863894,6,1.000000,1.000000,1.000000
E_ctl,19,ds:groove_midi,42,0.881050,0.832535,0.858218,42,0.879599,0.842472,0.885380
E_ctl,19,ds:guitarset,23,0.887611,0.873311,0.903479,23,0.854046,0.924596,0.924596
E_ctl,19,ds:hainsworth,28,0.917715,0.838176,0.908414,28,0.675898,0.564184,0.724198
E_ctl,19,ds:harmonix,114,0.947601,0.887496,0.953514,114,0.928955,0.855396,0.944708
E_ctl,19,ds:hjdb,29,0.962259,0.927626,0.927626,29,0.975161,0.976042,0.976042
E_ctl,19,ds:jaah,15,0.890870,0.680211,0.681711,15,0.818663,0.798406,0.811284
E_ctl,19,ds:rwc,29,0.856739,0.789933,0.855811,29,0.848079,0.840927,0.878218
E_ctl,19,ds:simac,75,0.786988,0.761158,0.845913,0,nan,nan,nan
E_ctl,19,ds:smc,27,0.651906,0.624111,0.701165,0,nan,nan,nan
E_ctl,19,ds:tapcorrect,13,0.914212,0.791620,0.935077,13,0.888460,0.751305,0.859022
E_gamma,19,ALL,571,0.880655,0.801567,0.864821,469,0.880280,0.815456,0.888399
E_gamma,19,SMC,27,0.636465,0.565156,0.686789,0,nan,nan,nan
E_gamma,19,<70 bpm,63,0.721441,0.609980,0.739925,36,0.684621,0.399086,0.737754
E_gamma,19,SMC <70,15,0.571543,0.499114,0.658030,0,nan,nan,nan
E_gamma,19,>=70 bpm,508,0.900400,0.825326,0.880310,433,0.896547,0.850073,0.900924
E_gamma,19,bpm 0-70,63,0.721441,0.609980,0.739925,36,0.684621,0.399086,0.737754
E_gamma,19,bpm 70-100,138,0.872048,0.832011,0.880012,97,0.884286,0.829755,0.893731
E_gamma,19,bpm 100-130,198,0.914919,0.880473,0.915225,170,0.918852,0.900222,0.920305
E_gamma,19,bpm 130-160,88,0.920354,0.842584,0.920994,82,0.883531,0.827418,0.914793
E_gamma,19,bpm 160+,84,0.891853,0.666276,0.755879,84,0.878269,0.794159,0.856465
E_gamma,19,ds:asap,56,0.796821,0.591957,0.733435,56,0.762057,0.514131,0.729482
E_gamma,19,ds:ballroom,86,0.952169,0.889822,0.895708,86,0.957308,0.952111,0.961413
E_gamma,19,ds:beatles,23,0.913017,0.830304,0.900288,23,0.865265,0.797536,0.857365
E_gamma,19,ds:candombe,5,0.973016,0.941862,0.941862,5,0.964974,0.960714,0.960714
E_gamma,19,ds:filosax,6,0.983967,0.848204,0.848204,6,1.000000,1.000000,1.000000
E_gamma,19,ds:groove_midi,42,0.881261,0.833707,0.861209,42,0.873467,0.844612,0.890354
E_gamma,19,ds:guitarset,23,0.878747,0.847782,0.874660,23,0.853820,0.901997,0.901997
E_gamma,19,ds:hainsworth,28,0.914681,0.825045,0.900169,28,0.673776,0.546230,0.726622
E_gamma,19,ds:harmonix,114,0.947396,0.880522,0.948895,114,0.928269,0.857253,0.945338
E_gamma,19,ds:hjdb,29,0.965052,0.925689,0.931908,29,0.973753,0.970274,0.970274
E_gamma,19,ds:jaah,15,0.897121,0.675838,0.675838,15,0.812308,0.797883,0.819993
E_gamma,19,ds:rwc,29,0.855256,0.770202,0.825348,29,0.831738,0.813339,0.851663
E_gamma,19,ds:simac,75,0.778958,0.749388,0.848220,0,nan,nan,nan
E_gamma,19,ds:smc,27,0.636465,0.565156,0.686789,0,nan,nan,nan
E_gamma,19,ds:tapcorrect,13,0.914373,0.795975,0.944607,13,0.889669,0.745773,0.862520
