arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
E_offset,14,ALL,571,0.905886,0.838890,0.898343,469,0.894297,0.814471,0.883153
E_offset,14,SMC,27,0.680674,0.661466,0.734526,0,nan,nan,nan
E_offset,14,<70 bpm,63,0.769344,0.668072,0.778016,36,0.715186,0.412189,0.739028
E_offset,14,SMC <70,15,0.632813,0.638359,0.720591,0,nan,nan,nan
E_offset,14,>=70 bpm,508,0.922819,0.860075,0.913266,433,0.909189,0.847917,0.895136
E_offset,14,bpm 0-70,63,0.769344,0.668072,0.778016,36,0.715186,0.412189,0.739028
E_offset,14,bpm 70-100,138,0.889776,0.835597,0.876243,97,0.892762,0.828467,0.894070
E_offset,14,bpm 100-130,198,0.942633,0.903433,0.938086,170,0.929490,0.899418,0.914142
E_offset,14,bpm 130-160,88,0.931676,0.862014,0.936780,82,0.899302,0.834502,0.914942
E_offset,14,bpm 160+,84,0.921122,0.796054,0.890950,84,0.896723,0.779245,0.838566
E_offset,14,ds:asap,56,0.821242,0.630816,0.778750,56,0.776791,0.516070,0.726271
E_offset,14,ds:ballroom,86,0.965394,0.941968,0.949029,86,0.963532,0.948940,0.953548
E_offset,14,ds:beatles,23,0.944075,0.862524,0.916213,23,0.886464,0.808620,0.868449
E_offset,14,ds:candombe,5,0.992685,0.985503,0.985503,5,0.985185,0.971429,0.971429
E_offset,14,ds:filosax,6,0.992065,0.984238,0.984238,6,0.980912,0.963587,0.963587
E_offset,14,ds:groove_midi,42,0.917592,0.850241,0.884092,42,0.918311,0.868117,0.908593
E_offset,14,ds:guitarset,23,0.941673,0.916153,0.947326,23,0.927819,0.935571,0.935571
E_offset,14,ds:hainsworth,28,0.927727,0.860980,0.928714,28,0.659780,0.537680,0.709168
E_offset,14,ds:harmonix,114,0.960507,0.899982,0.963478,114,0.937024,0.859315,0.939562
E_offset,14,ds:hjdb,29,0.970429,0.936826,0.946493,29,0.970118,0.960670,0.960670
E_offset,14,ds:jaah,15,0.938573,0.851915,0.851915,15,0.834728,0.726682,0.755273
E_offset,14,ds:rwc,29,0.884441,0.805390,0.872790,29,0.860560,0.814097,0.850844
E_offset,14,ds:simac,75,0.823952,0.766043,0.852505,0,nan,nan,nan
E_offset,14,ds:smc,27,0.680674,0.661466,0.734526,0,nan,nan,nan
E_offset,14,ds:tapcorrect,13,0.915540,0.761354,0.904068,13,0.849787,0.682834,0.800048
