arm,epoch,group,n,F,CMLt,AMLt,n_db,dbF,dbCMLt,dbAMLt
F_frozen,14,ALL,571,0.898292,0.826712,0.885244,469,0.894824,0.822258,0.884566
F_frozen,14,SMC,27,0.649443,0.625110,0.692459,0,nan,nan,nan
F_frozen,14,<70 bpm,63,0.740573,0.636761,0.730240,36,0.689509,0.432001,0.706105
F_frozen,14,SMC <70,15,0.593189,0.589891,0.666073,0,nan,nan,nan
F_frozen,14,>=70 bpm,508,0.917852,0.850269,0.904467,433,0.911894,0.854704,0.899404
F_frozen,14,bpm 0-70,63,0.740573,0.636761,0.730240,36,0.689509,0.432001,0.706105
F_frozen,14,bpm 70-100,138,0.880091,0.821288,0.865402,97,0.890826,0.829156,0.874468
F_frozen,14,bpm 100-130,198,0.937850,0.894456,0.929144,170,0.933229,0.904659,0.917774
F_frozen,14,bpm 130-160,88,0.930928,0.856682,0.931959,82,0.905171,0.846271,0.925480
F_frozen,14,bpm 160+,84,0.919050,0.787006,0.881679,84,0.899606,0.791339,0.865565
F_frozen,14,ds:asap,56,0.818387,0.623222,0.765582,56,0.762925,0.539479,0.739816
F_frozen,14,ds:ballroom,86,0.965731,0.938608,0.945687,86,0.966840,0.950741,0.955349
F_frozen,14,ds:beatles,23,0.943666,0.861718,0.906341,23,0.883478,0.790237,0.843377
F_frozen,14,ds:candombe,5,0.996356,0.992778,0.992778,5,0.992593,0.985714,0.985714
F_frozen,14,ds:filosax,6,0.998896,0.993698,0.993698,6,1.000000,1.000000,1.000000
F_frozen,14,ds:groove_midi,42,0.918544,0.854868,0.886315,42,0.923460,0.868714,0.912166
F_frozen,14,ds:guitarset,23,0.937944,0.923453,0.957366,23,0.922755,0.926561,0.926561
F_frozen,14,ds:hainsworth,28,0.925824,0.857580,0.922851,28,0.658082,0.574537,0.676818
F_frozen,14,ds:harmonix,114,0.958433,0.893907,0.959600,114,0.936633,0.858258,0.932807
F_frozen,14,ds:hjdb,29,0.973404,0.948382,0.954082,29,0.985252,0.985181,0.985181
F_frozen,14,ds:jaah,15,0.928901,0.832375,0.832375,15,0.828412,0.740575,0.794706
F_frozen,14,ds:rwc,29,0.878401,0.811005,0.873276,29,0.850886,0.804491,0.844332
F_frozen,14,ds:simac,75,0.784330,0.691340,0.781579,0,nan,nan,nan
F_frozen,14,ds:smc,27,0.649443,0.625110,0.692459,0,nan,nan,nan
F_frozen,14,ds:tapcorrect,13,0.925470,0.799106,0.940625,13,0.894769,0.755835,0.850499
